Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Диклофенак Хемофарм таблетки 50 мг 20 шт,"НИЖФАРМ, РоссияДиклофенак",Диклофенак,None,42 ₽,https://366.ru/p/diklofenak-tab-p-kishechnor-ob-50mg-20-4021/,https://media.366.ru/sys_master/product/h48/hef/9501919608862.jpg
Диклофенак Альтфарм суппозитории ректальные 50 мг 10 шт,"АЛЬТФАРМ, РоссияДиклофенак",Диклофенак,None,110 ₽,https://366.ru/p/diklofenakaltfarm-supp-rekt-50mg-10-3996/,https://media.366.ru/sys_master/product/hdc/h7e/8816515809310.jpg
Ибупрофен-ТХФП таблетки покрытые оболочкой 200 мг 20 шт,"ТАТХИМФАРМПРЕПАРАТЫ, РоссияИбупрофен",Ибупрофен,None,123 ₽,https://366.ru/p/ibuprofen-tab-p-o-200mg-20-4489/,https://media.366.ru/sys_master/product/h08/h93/8818759958558.jpg
Ибуклин Юниор таблетки диспергируемые 20 шт,"ДР.РЕДДИС, ИндияИбупрофен + Парацетамол",Ибупрофен + Парацетамол,None,151 ₽,https://366.ru/p/ibuklin-junior-tab-dis-d-d100-125mg-20-4481/,https://media.366.ru/sys_master/product/hfe/h1e/9527497261086.png
Индометацин Софарма суппозитории ректальные 50 мг 6 шт,"СОФАРМА, БолгарияИндометацин",Индометацин,None,164 ₽,https://366.ru/p/indometacin-sofarma-supp-rekt-50mg-6-4602/,https://media.366.ru/sys_master/product/hf9/hbb/8818532810782.jpg
ИНДОМЕТАЦИН суппозитории ректальные 50МГ N10 БЕРЛИН ХЕМИ,"Berlin-Chemie, ГерманияИндометацин",Индометацин,None,444 ₽,https://366.ru/p/indometacin-50-supp-rekt-50mg-10-4600/,https://media.366.ru/sys_master/product/ha4/hae/8820591198238.jpg
Индометацин Софарма таблетки 25 мг 30 шт,"СОФАРМА, БолгарияИндометацин",Индометацин,None,95 ₽,https://366.ru/p/indometacin-sofarma-tab-kishechnor25mg-30-4606/,https://media.366.ru/sys_master/product/h4e/he8/8817875288094.jpg
Кетанов таблетки покрытые оболочкой 10 мг 100 шт,"РАНБАКСИ, ИндияКеторолак",Кеторолак,None,246 ₽,https://366.ru/p/ketanov-tab-p-o-10mg-100-5004/,https://media.366.ru/sys_master/product/hfb/hc1/8818252513310.jpg
Ксефокам таблетки 8 мг 10 шт,"ТАКЕДА ФАРМАСЬЮТИКАЛС, АвстрияЛорноксикам",Лорноксикам,None,329 ₽,https://366.ru/p/ksefokam-tab-p-o-8mg-10-5576/,https://media.366.ru/sys_master/product/h10/h45/10106821378078.png
Найз таблетки 100 мг 20 шт,"ДР.РЕДДИС, ИндияНимесулид",Нимесулид,None,284 ₽,https://366.ru/p/najz-tab-100mg-20-6755/,https://media.366.ru/sys_master/product/h9a/h04/9527498702878.png
Нимулид таблетки 100 мг 30 шт,"ПАНАЦЕЯ БИОТЕК, ИндияНимесулид",Нимесулид,None,450 ₽,https://366.ru/p/nimulid-tab-100mg-30-6951/,https://media.366.ru/sys_master/product/h0d/h3d/8817315282974.jpg
Нимулид гель 1% 30 г,"КОРАЛ МЕД, ИндияНимесулид",Нимесулид,None,348 ₽,https://366.ru/p/nimulid-gel-d-naruzh-prim-1-30g-6953/,https://media.366.ru/sys_master/product/hbd/h34/8817315774494.jpg
Нимулид таблетки лингвальные 100 мг 20 шт,"КОРАЛ МЕД, ИндияНимесулид",Нимесулид,None,455 ₽,https://366.ru/p/nimulid-tab-d-rassasyvanija-100mg-20-6952/,https://media.366.ru/sys_master/product/h14/h44/8818285314078.jpg
Но-шпа раствор ампулы 2 мл 5 шт,"САНОФИ, ВенгрияДротаверин",Дротаверин,None,110 ₽,https://366.ru/p/noshpa-rr-v-v-v-m-20mg-ml-2ml-amp-5-7036/,https://media.366.ru/sys_master/product/ha4/h32/8817317740574.jpg
Но-шпа таблетки 40 мг 100 шт,"САНОФИ, ВенгрияДротаверин",Дротаверин,None,243 ₽,https://366.ru/p/noshpa-tab-40mg-100-7037/,https://media.366.ru/sys_master/product/h60/h3e/8817318232094.jpg
Новиган таблетки 20 шт,"ДР.РЕДДИС, ИндияИбупрофен + Питофенон + Фенпивериния бромид",Ибупрофен + Питофенон + Фенпивериния бромид,None,299 ₽,https://366.ru/p/novigan-tab-p-o-20-7047/,https://media.366.ru/sys_master/product/h04/heb/8817318592542.jpg
Панадол таблетки 500 мг 12 шт,"GlaxoSmith Kline Healthcare, ИрландияПарацетамол",Парацетамол,None,50 ₽,https://366.ru/p/panadol-tab-p-pl-ob-500mg-12-7450/,https://media.366.ru/sys_master/product/hb1/h5c/9425640292382.png
Папаверина гидрохлорид раствор для инъекций ампулы 2% 2 мл 10 шт,"БИОТЭК, РоссияПапаверин",Папаверин,None,92 ₽,https://366.ru/p/papaverina-g-kh-rr-d-in-2-2ml-amp-10-7488/,https://media.366.ru/sys_master/product/h04/h6d/8818287378462.jpg
Папаверина гидрохлорид суппозитории 20 мг 10 шт,"БИОТЭК, РоссияПапаверин",Папаверин,None,91 ₽,https://366.ru/p/papaverina-g-kh-supp-rekt-20mg-10-7489/,https://media.366.ru/sys_master/product/hfd/he8/8826848739358.jpg
Папаверина гидрохлорид суппозитории ректальные 20 мг 10 шт,"ДАЛЬХИМФАРМ, РоссияПапаверин",Папаверин,None,66 ₽,https://366.ru/p/papaverina-g-kh-supp-rekt-20mg-10-7490/,https://media.366.ru/sys_master/product/h05/h1a/8820268695582.jpg
Папазол таблетки 10 шт,"Фармстандарт+, РоссияБендазола гидрохлорид + Папаверин гидрохлорид",Бендазола гидрохлорид + Папаверин гидрохлорид,None,"20,50 ₽",https://366.ru/p/papazol-tab-10-7498/,https://media.366.ru/sys_master/product/h03/hc4/9928110211102.jpg
Парацетамол-УБФ таблетки 500 мг 10 шт,"Фармстандарт+, РоссияПарацетамол",Парацетамол,None,13 ₽,https://366.ru/p/paracetamolubf-tab-500mg-10-7553/,https://media.366.ru/sys_master/product/hf2/h35/8817335238686.jpg
Ревалгин таблетки 20 шт,"ШРЕЯ, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,199 ₽,https://366.ru/p/revalgin-tab-20-8855/,https://media.366.ru/sys_master/product/hda/hcf/8817352736798.jpg
Спазган раствор для инъекций ампулы 5 мл 5 шт,"Wockhardt, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,242 ₽,https://366.ru/p/spazgan-rr-v-v-v-m-amp-5ml-5-9597/,https://media.366.ru/sys_master/product/h66/ha3/8817371807774.jpg
Спазган таблетки 20 шт,"Wockhardt, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,213 ₽,https://366.ru/p/spazgan-tab-20-9600/,https://media.366.ru/sys_master/product/h21/hba/8818484412446.jpg
Спазмалгон таблетки N20,"АКТАВИС, БолгарияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,225 ₽,https://366.ru/p/spazmalgon-tab-20-9606/,https://media.366.ru/sys_master/product/he1/h24/8828207136798.jpg
Спазмалгон раствор ампулы 2 мл 10 шт,"АКТАВИС, БолгарияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,401 ₽,https://366.ru/p/spazmalgon-amp-2ml-10-9603/,https://media.366.ru/sys_master/product/h95/hda/8826867744798.jpg
Темпалгин таблетки 500 мг 20 шт,"СОФАРМА, БолгарияМетамизол натрия + Триацетонамин-4-толуолсульфонат",Метамизол натрия + Триацетонамин-4-толуолсульфонат,None,247 ₽,https://366.ru/p/tempalgin-tab-p-pl-ob-20-10013/,https://media.366.ru/sys_master/product/hcb/h2a/8815840133150.jpg
Триган Д таблетки 100 шт,"Cadila Pharmaceuticals, ИндияДицикловерин + Парацетамол",Дицикловерин + Парацетамол,None,483 ₽,https://366.ru/p/trigand-tab-100-10330/,https://media.366.ru/sys_master/product/hd6/h09/8817384882206.jpg
Цефекон Д суппозитории ректальные для детей 0.1 г 10 шт,"НИЖФАРМ, РоссияПарацетамол",Парацетамол,None,53 ₽,https://366.ru/p/cefekon-d-supp-rekt-d-d-100mg-10-11073/,https://media.366.ru/sys_master/product/hf8/hcd/10057607315486.png
Цефекон Н суппозитории ректальные 10 шт,"НИЖФАРМ, РоссияНапроксен",Напроксен,None,196 ₽,https://366.ru/p/cefekon-n-supp-rekt-10-11077/,https://media.366.ru/sys_master/product/h1e/h7c/10057608298526.png
Цитрамон П Фармстандарт таблетки 10 шт,"Фармстандарт+, РоссияАцетилсалициловая кислота + Кофеин + Парацетамол",Ацетилсалициловая кислота + Кофеин + Парацетамол,None,"12,50 ₽",https://366.ru/p/citramon-p-tab-10-11184/,https://media.366.ru/sys_master/product/h72/ha2/10025257730078.jpg
Баралгин М раствор для инъекций ампулы 5 мл 5 шт,"САНОФИ, ИндияМетамизол натрия",Метамизол натрия,None,368 ₽,https://366.ru/p/baralgin-m-rr-v-v-v-m500mg-ml-5ml-amp5-12280/,https://media.366.ru/sys_master/product/h1d/hb9/8818173607966.jpg
Спазмалин таблетки N100,"ТОРРЕНТ, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,604 ₽,https://366.ru/p/spazmalin-tab-100-13131/,https://media.366.ru/sys_master/product/h5d/hba/8818649104414.jpg
Алка-Зельтцер таблетки шипучие 10 шт,"БАЙЕР, ГерманияАцетилсалициловая кислота + (Лимонная кислота + Натрия гидрокарбонат)",Ацетилсалициловая кислота + (Лимонная кислота + Натрия гидрокарбонат),None,480 ₽,https://366.ru/p/alkazeltcer-ship-tab-10-14289/,https://media.366.ru/sys_master/product/h2f/h0e/9175753228318.png
Налгезин 275 мг 10 шт,"KRKA, СловенияНапроксен",Напроксен,None,308 ₽,https://366.ru/p/nalgezin-tab-p-pl-ob-275mg-10-14254/,https://media.366.ru/sys_master/product/h98/ha6/8815929655326.jpg
Анальгин Фармстандарт таблетки 500 мг 10 шт,"Фармстандарт+, РоссияМетамизол натрия",Метамизол натрия,None,15 ₽,https://366.ru/p/analgin-ubf-tab-500mg-10-15899/,https://media.366.ru/sys_master/product/hb6/h9d/9137404018718.jpg
Брустан таблетки 725 мг 10 шт,"РАНБАКСИ, ИндияИбупрофен + Парацетамол",Ибупрофен + Парацетамол,None,299 ₽,https://366.ru/p/brustan-tab-p-pl-ob-10-16778/,https://media.366.ru/sys_master/product/h56/h8f/9074096177182.png
Индометацин-Альтфарм суппозитории ректальные 100 мг 10 шт,"АЛЬТФАРМ, РоссияИндометацин",Индометацин,None,187 ₽,https://366.ru/p/indometacinaltfarm-supp-rekt-100mg-10-16809/,https://media.366.ru/sys_master/product/hc0/haf/8817441832990.jpg
Диклак гель для наружного применения 5% 50 г,"САНДОЗ, ГерманияДиклофенак",Диклофенак,None,378 ₽,https://366.ru/p/diklak-gel-d-naruzh-prim-5-50g-18088/,https://media.366.ru/sys_master/product/h31/hf8/8818531205150.jpg
Индометацин-Альтфарм суппозитории ректальные 50 мг 10 шт,"АЛЬТФАРМ, РоссияИндометацин",Индометацин,None,142 ₽,https://366.ru/p/indometacinaltfarm-supp-rekt-50mg-10-18292/,https://media.366.ru/sys_master/product/h31/h8d/8817456545822.jpg
Ксефокам рапид таблетки покрытые оболочкой 8мг N12,"ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияЛорноксикам",Лорноксикам,None,438 ₽,https://366.ru/p/ksefokam-rapid-tab-p-o-8mg-12-19207/,https://media.366.ru/sys_master/product/h87/hd8/8846627930142.jpg
Папаверина гидрохлорид таблетки 40 мг 10 шт,"Фармстандарт+, РоссияПапаверин",Папаверин,None,14 ₽,https://366.ru/p/papaverin-tab-40mg-10-19500/,https://media.366.ru/sys_master/product/hd4/h16/10025259106334.jpg
Паноксен таблетки 20 шт,"АНГЛО-ФРЕНЧ ДРАГС ЭНД ИНДАСТРИЗ, ИндияДиклофенак + Парацетамол",Диклофенак + Парацетамол,None,239 ₽,https://366.ru/p/panoksen-tab-p-o-20-20417/,https://media.366.ru/sys_master/product/hea/h0e/8818774638622.jpg
Нимесил гранулы для приготовления суспензии 2 г 30 шт,"Berlin-Chemie, ИспанияНимесулид",Нимесулид,None,915 ₽,https://366.ru/p/nimesil-gran-d-prigot-susp-2g-30-20771/,https://media.366.ru/sys_master/product/h44/h3d/8818181636126.jpg
Темпалгин таблетки покрытые оболочкой 500мг N100,"СОФАРМА, БолгарияМетамизол натрия + Триацетонамин-4-толуолсульфонат",Метамизол натрия + Триацетонамин-4-толуолсульфонат,None,655 ₽,https://366.ru/p/tempalgin-tab-p-pl-ob-100-21557/,https://media.366.ru/sys_master/product/h49/h4d/8818656444446.jpg
Эффералган таблетки шипучие 16 шт,"БРИСТОЛ-МАЙЕРС СКВИББ, ФранцияПарацетамол",Парацетамол,None,270 ₽,https://366.ru/p/efferalgan-ship-tab-500mg-16-22986/,https://media.366.ru/sys_master/product/hed/hc6/9084956966942.png
Упсарин УПСА таблетки шипучие 500 мг 16 шт,"БРИСТОЛ-МАЙЕРС СКВИББ, ФранцияАцетилсалициловая кислота",Ацетилсалициловая кислота,None,331 ₽,https://366.ru/p/upsarin-upsa-ship-tab-500mg-16-23070/,https://media.366.ru/sys_master/product/h35/h11/9085238411294.png
Панадол Детский суспензия 120 мг/5 мл 100 мл + шприц,"GlaxoSmith Kline Healthcare, ФранцияПарацетамол",Парацетамол,None,105 ₽,https://366.ru/p/panadol-susp-d-d-120mg-5ml-100ml-shpric-23359/,https://media.366.ru/sys_master/product/h4e/hf3/8820252606494.jpg
Артрозилен капсулы 320 мг 10 шт,"СИ ЭС СИ ЛТД, ИталияКетопрофен",Кетопрофен,None,312 ₽,https://366.ru/p/artrozilen-kaps-320mg-10-24035/,https://media.366.ru/sys_master/product/h97/h1f/8818150899742.jpg
Найз гель 1% 20 г,"ДР.РЕДДИС, ИндияНимесулид",Нимесулид,None,274 ₽,https://366.ru/p/najz-gel-d-naruzh-prim-1-20g-24044/,https://media.366.ru/sys_master/product/hff/hec/9447443005470.png
Миг 400 таблетки покрытые оболочкой 400 мг 10 шт,"Berlin-Chemie, ГерманияИбупрофен",Ибупрофен,None,66 ₽,https://366.ru/p/mig-400-tab-p-o-400mg-10-24940/,https://media.366.ru/sys_master/product/hce/h49/8821115453470.jpg
Нурофен экспресс гель 5% 50 г,"РЕКИТТ БЕНКИЗЕР, ИспанияИбупрофен",Ибупрофен,None,164 ₽,https://366.ru/p/nurofen-ekspress-gel-d-nar-prim-5-50g-25483/,https://media.366.ru/sys_master/product/h2d/h9e/10025268936734.jpg
Диклофенак Акрихин гель 1% 40 г,"АКРИХИН, РоссияДиклофенак",Диклофенак,None,212 ₽,https://366.ru/p/diklofenakakrikhin-gel-d-nar-prim-140g-26227/,https://media.366.ru/sys_master/product/h5f/hde/8816091496478.jpg
Спазмалин таблетки 20 шт,"ТОРРЕНТ, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,233 ₽,https://366.ru/p/spazmalin-tab-20-26497/,https://media.366.ru/sys_master/product/ha6/h94/9634254848030.jpg
Максиган таблетки 500 мг 20 шт,"С ФАРМА, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,193 ₽,https://366.ru/p/maksigan-tab-20-26635/,https://media.366.ru/sys_master/product/h34/h36/8817550393374.jpg
Нурофен для детей суспензия для приема внутрь клубничная 100 мл,"РЕКИТТ БЕНКИЗЕР, ВеликобританияИбупрофен",Ибупрофен,None,121 ₽,https://366.ru/p/nurofen-susp-d-d100mg-5ml-100ml-klub-vk-26861/,https://media.366.ru/sys_master/product/h4f/h52/9909562015774.jpg
Нурофен Форте таблетки 400 мг 12 шт,"РЕКИТТ БЕНКИЗЕР, ВеликобританияИбупрофен",Ибупрофен,None,106 ₽,https://366.ru/p/nurofen-forte-tab-p-o-400mg-12-26961/,https://media.366.ru/sys_master/product/h90/h3e/10025269166110.jpg
Дексалгин раствор ампулы 2 мл 5 шт,"Berlin-Chemie, ИталияДекскетопрофен",Декскетопрофен,None,282 ₽,https://366.ru/p/deksalgin-rr-d-in-v-v-v-m-25mg-ml-2ml5-28189/,https://media.366.ru/sys_master/product/h42/hc8/8816129310750.jpg
Ревалгин таблетки 100 шт,"ШРЕЯ, ИндияМетамизол натрия + Питофенон + Фенпивериния бромид",Метамизол натрия + Питофенон + Фенпивериния бромид,None,585 ₽,https://366.ru/p/revalgin-tab-100-28862/,https://media.366.ru/sys_master/product/hab/hd8/8817568120862.jpg
Триган Д таблетки 20 шт,"КАДИЛА ФАРМАСЬЮТИКАЛЗ ЛИМИТЕД, ИндияДицикловерин + Парацетамол",Дицикловерин + Парацетамол,None,187 ₽,https://366.ru/p/trigand-tab-20-30066/,https://media.366.ru/sys_master/product/h5d/h49/8816146579486.jpg
Налгезин Форте таблетки 550 мг 10 шт,"KRKA, СловенияНапроксен",Напроксен,None,420 ₽,https://366.ru/p/nalgezin-forte-tab-p-pl-ob-550mg-10-30389/,https://media.366.ru/sys_master/product/h62/hc0/8816155885598.jpg
Диклофенак раствор 25мг/мл ампулы 3 мл 5 шт,"Hemofarm A.D., СербияДиклофенак",Диклофенак,None,54 ₽,https://366.ru/p/diklofenak-rr-v-m-25mg-ml-3ml-amp-5-30913/,https://media.366.ru/sys_master/product/he7/h35/9616088530974.jpg
Панадол суппозитории для детей 250 мг 10 шт,"GlaxoSmith Kline Healthcare, ФранцияПарацетамол",Парацетамол,None,73 ₽,https://366.ru/p/panadol-detskij-supp-rekt-250mg-10-32285/,https://media.366.ru/sys_master/product/h46/ha1/8816201629726.jpg
Миг 400 таблетки 400 мг 20 шт,"Berlin-Chemie, ГерманияИбупрофен",Ибупрофен,None,176 ₽,https://366.ru/p/mig-400-tab-p-pl-ob-400mg-20-33255/,https://media.366.ru/sys_master/product/h1a/hf8/8816230891550.jpg
Каффетин Колд таблетки 10 шт,"АЛКАЛОИД, МакедонияДекстрометорфан + Парацетамол + Псевдоэфедрин",Декстрометорфан + Парацетамол + Псевдоэфедрин,None,310 ₽,https://366.ru/p/kaffetin-kold-tab-p-pl-ob-10-33766/,https://media.366.ru/sys_master/product/h18/h10/8817630609438.jpg
Эффералган раствор для приема внутрь 30 мг/мл флакон 90 мл,"БРИСТОЛ-МАЙЕРС СКВИББ, ФранцияПарацетамол",Парацетамол,None,103 ₽,https://366.ru/p/efferalgan-sirop-30mg-ml-90ml-33826/,https://media.366.ru/sys_master/product/h85/h62/9084958113822.png
Но-шпа таблетки 6 шт,"САНОФИ, ВенгрияДротаверин",Дротаверин,None,68 ₽,https://366.ru/p/noshpa-tab-40mg-6-34287/,https://media.366.ru/sys_master/product/h6c/h26/8816274505758.jpg
"Артрозан раствор 6 мг/мл ампулы 2,5 мл 10 шт","Фармстандарт+, РоссияМелоксикам",Мелоксикам,None,649 ₽,https://366.ru/p/artrozan-rr-v-m-6mg-ml-2-5ml-10-34562/,https://media.366.ru/sys_master/product/h0f/h2e/8818590154782.jpg
Пенталгин таблетки 12 шт,"Фармстандарт+, РоссияДротаверин + Кофеин + Напроксен + Парацетамол + Фенирамина малеат",Дротаверин + Кофеин + Напроксен + Парацетамол + Фенирамина малеат,None,155 ₽,https://366.ru/p/pentalgin-tab-p-pl-ob-12-34769/,https://media.366.ru/sys_master/product/h11/h5f/9321167552542.jpg
"Артрозан раствор 6 мг/мл ампулы 2,5 мл 3 шт","Фармстандарт+, РоссияМелоксикам",Мелоксикам,None,346 ₽,https://366.ru/p/artrozan-rr-v-m-6mg-ml-2-5ml-3-34980/,https://media.366.ru/sys_master/product/ha7/hd9/8816320839710.jpg
Баралгин М таблетки N100,"САНОФИ, ИндияМетамизол натрия",Метамизол натрия,None,1 170 ₽,https://366.ru/p/baralgin-m-tab-500mg-100-35012/,https://media.366.ru/sys_master/product/ha3/hcb/8820043186206.jpg
Кетанов раствор 30 мг/мл ампулы 1 мл 10 шт,"РАНБАКСИ, РумынияКеторолак",Кеторолак,None,127 ₽,https://366.ru/p/ketanov-amp-30mg-ml-1ml-10-35069/,https://media.366.ru/sys_master/product/ha3/h8c/8818168561694.jpg
Аэртал таблетки 100 мг 60 шт,"Гедеон Рихтер, ВенгрияАцеклофенак",Ацеклофенак,None,1 015 ₽,https://366.ru/p/aertal-tab-p-pl-ob-100mg-60-35097/,https://media.366.ru/sys_master/product/h72/hdf/8818116722718.jpg
Диклофенак таблетки пролонгированного действия 100 мг 20 шт,"Hemofarm A.D., РоссияДиклофенак",Диклофенак,None,76 ₽,https://366.ru/p/diklofenak-tab-prolong-pl-ob-100mg-20-35172/,https://media.366.ru/sys_master/product/h3d/h47/9616169140254.jpg
Индометацин Берлин-Хеми суппозитории ректальные 100 мг 10 шт,"Berlin-Chemie, ГерманияИндометацин",Индометацин,None,623 ₽,https://366.ru/p/indometacin-100-supp-rekt-100mg-10-35593/,https://media.366.ru/sys_master/product/ha4/h55/8816348594206.jpg
Аэртал таблетки 100 мг 20 шт,"Гедеон Рихтер, ВенгрияАцеклофенак",Ацеклофенак,None,455 ₽,https://366.ru/p/aertal-tab-p-pl-ob-100mg-20-35637/,https://media.366.ru/sys_master/product/hf5/h05/8818118098974.jpg
