Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Полиоксидоний таблетки 12 мг 10 шт,"ПЕТРОВАКС, РоссияАзоксимера бромид",Азоксимера бромид,None,851 ₽,https://366.ru/p/polioksidonij-tab-12mg-10-16500/,https://media.366.ru/sys_master/product/h51/haf/8948784889886.png
Генферон суппозитории вагинально-ректальные 500000 ЕД 10 шт,"БИОКАД, РоссияИнтерферон альфа-2b + Таурин",Интерферон альфа-2b + Таурин,None,856 ₽,https://366.ru/p/genferon-supp-vag-i-rekt-500tys-me-10-17051/,https://media.366.ru/sys_master/product/h3d/ha1/8825427918878.jpg
Генферон суппозитории вагинально-ректальные 1000000 МЕ 10 шт,"БИОКАД, РоссияИнтерферон альфа-2b + Таурин",Интерферон альфа-2b + Таурин,None,1 067 ₽,https://366.ru/p/genferon-supp-vag-i-rekt-1mln-me-10-17050/,https://media.366.ru/sys_master/product/hd8/h14/8825427427358.jpg
Ферровир раствор для внутримышечного введения флаконы 5 мл 5 шт,"ТЕХНОМЕДСЕРВИС, РоссияДезоксирибонуклеат натрия с железом комплекс",Дезоксирибонуклеат натрия с железом комплекс,None,3 034 ₽,https://366.ru/p/ferrovir-rr-1-5-5ml-5-18791/,https://media.366.ru/sys_master/product/h69/h03/8818487164958.jpg
Полиоксидоний суппозитории вагинально-ректальные 12 мг 10 шт,"ПЕТРОВАКС, РоссияАзоксимера бромид",Азоксимера бромид,None,1 199 ₽,https://366.ru/p/polioksidonij-supp-rekt-i-vag-12mg-10-20469/,https://media.366.ru/sys_master/product/hac/hf0/8948785905694.png
Деринат раствор для внутримышечного введения 5 мл 5 шт,"ТЕХНОМЕДСЕРВИС, РоссияНатрия дезоксирибонуклеат",Натрия дезоксирибонуклеат,None,2 386 ₽,https://366.ru/p/derinat-rr-v-m-15mg-ml-5ml-fl-5-20492/,https://media.366.ru/sys_master/product/h8a/h4e/8818180947998.jpg
Кагоцел таблетки 10 шт,"НИАРМЕДИК ФАРМА, РоссияКагоцел",Кагоцел,None,263 ₽,https://366.ru/p/kagocel-tab-12mg-10-20647/,https://media.366.ru/sys_master/product/h8a/hb5/8862612815902.png
Цитовир-3 сироп для детей 50 мл,"ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол",Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол,None,493 ₽,https://366.ru/p/citovir3-sirop-dlja-detej-50ml-21788/,https://media.366.ru/sys_master/product/hf1/h44/8817486495774.jpg
Умкалор раствор для приема внутрь флакон 50 мл,"Dr. Willmar Schwabe, Германия",None,None,661 ₽,https://366.ru/p/umkalor-rr-50ml-23646/,https://media.366.ru/sys_master/product/h7f/hf8/9884504588318.jpg
Флогэнзим таблетки покрытые оболочкой N200,"МУКОС ФАРМА, ГерманияБромелаин + Трипсин + Рутин",Бромелаин + Трипсин + Рутин,None,5 229 ₽,https://366.ru/p/flogenzim-tab-p-o-200-25209/,https://media.366.ru/sys_master/product/hef/h70/10035065946142.jpg
Флогэнзим таблетки 100 шт,"МУКОС ФАРМА, ГерманияБромелаин + Трипсин + Рутин",Бромелаин + Трипсин + Рутин,None,2 909 ₽,https://366.ru/p/flogenzim-tab-p-o-100-25280/,https://media.366.ru/sys_master/product/hb5/he4/10035066929182.jpg
Флогэнзим таблетки 40 шт,"МУКОС ФАРМА, ГерманияБромелаин + Трипсин + Рутин",Бромелаин + Трипсин + Рутин,None,1 287 ₽,https://366.ru/p/flogenzim-tab-p-o-40-25278/,https://media.366.ru/sys_master/product/h06/hed/10035066437662.jpg
Реаферон-ЕС-липинт для суспензии 250000 МЕ 5 шт,"ВЕКТОР-МЕДИКА, РоссияИнтерферон альфа-2b человеческий рекомбинантный",Интерферон альфа-2b человеческий рекомбинантный,None,612 ₽,https://366.ru/p/reaferoneslipint-d-pr-susp-0-25mlnme5-25531/,https://media.366.ru/sys_master/product/h00/hcf/9931320295454.jpg
Панавир суппозитории ректальные 200 мкг 5 шт,"ПАНАФАРМ, РоссияПолисахариды побегов Solanum tuberosum",Полисахариды побегов Solanum tuberosum,None,1 866 ₽,https://366.ru/p/panavir-supp-rekt-200mkg-5-25918/,https://media.366.ru/sys_master/product/h29/hfe/8821096087582.jpg
Иммуновенин лиофилизат для инъекций 25 мл,"ИММУНОПРЕПАРАТ, РоссияИммуноглобулин человека нормальный",Иммуноглобулин человека нормальный,None,3 524 ₽,https://366.ru/p/immunovenin-liof-d-prig-rrav-v25ml-rl-25923/,https://media.366.ru/sys_master/product/h47/hd1/8817538039838.jpg
Реаферон-ЕС-липинт для суспензии 1000000МЕ 5 шт,"ВЕКТОР-МЕДИКА, РоссияИнтерферон альфа-2b человеческий рекомбинантный",Интерферон альфа-2b человеческий рекомбинантный,None,1 165 ₽,https://366.ru/p/reaferoneslipint-d-pr-susp-1mlnme5-26201/,https://media.366.ru/sys_master/product/h5e/hbe/9931323539486.jpg
Копаксон 20 раствор 20 мг/мл шприц 1 мл 28 шт,"ТЕВА, ИзраильГлатирамера ацетат",Глатирамера ацетат,None,28 297 ₽,https://366.ru/p/kopaksonteva-rr-p-k-vv-20mg-ml-1ml-28-30307/,https://media.366.ru/sys_master/product/h9b/h7a/8820969406494.jpg
Бронхо-мунал капсулы 7 мг 30 шт,"САНДОЗ, СловенияЛизаты бактерий [Haеmophilus influenzae + Streptococcus pneumoniae + Streptococcus viridans + Streptococcus pyogenes + Klebsiella pneumoniae + Klebsie",Лизаты бактерий [Haеmophilus influenzae + Streptococcus pneumoniae + Streptococcus viridans + Streptococcus pyogenes + Klebsiella pneumoniae + Klebsie,None,1 808 ₽,https://366.ru/p/bronkhomunal-kaps-7mg-30-30583/,https://media.366.ru/sys_master/product/hf3/h56/8816157229086.jpg
"Бронхо-мунал П капсулы 3,5 мг 30 шт","САНДОЗ, СловенияЛизаты бактерий [Haеmophilus influenzae + Streptococcus pneumoniae + Streptococcus viridans + Streptococcus pyogenes + Klebsiella pneumoniae + Klebsie",Лизаты бактерий [Haеmophilus influenzae + Streptococcus pneumoniae + Streptococcus viridans + Streptococcus pyogenes + Klebsiella pneumoniae + Klebsie,None,1 703 ₽,https://366.ru/p/bronkhomunal-p-kaps-3-5mg-30-30584/,https://media.366.ru/sys_master/product/h79/hf3/8816157720606.jpg
"Тимоген раствор для инъекций ампулы 0,01% 1 мл 5 шт","ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан",Альфа-глутамил-триптофан,None,443 ₽,https://366.ru/p/timogen-rr-v-m-100mkg-ml-1ml-amp-5-32139/,https://media.366.ru/sys_master/product/hf0/h4f/8817601609758.jpg
Генферон Лайт суппозитории вагинально-ректальные 125000 МЕ 10 шт,"БИОКАД, РоссияИнтерферон альфа-2b + Таурин",Интерферон альфа-2b + Таурин,None,427 ₽,https://366.ru/p/genferon-lajt-supp-125tys-me-5mg-10-32373/,https://media.366.ru/sys_master/product/h2e/h1e/9610745708574.jpg
Генферон Лайт суппозитории вагинально-ректальные 250000 ЕД 10 шт,"БИОКАД, РоссияИнтерферон альфа-2b + Таурин",Интерферон альфа-2b + Таурин,None,531 ₽,https://366.ru/p/genferon-lajt-supp-250tys-me-5mg-10-32374/,https://media.366.ru/sys_master/product/h6c/h94/9610746757150.jpg
Цитовир-3 капсулы 12 шт,"ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол",Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол,None,498 ₽,https://366.ru/p/citovir3-kaps-12-pachki-32698/,https://media.366.ru/sys_master/product/h29/h0a/8816215326750.jpg
Галавит таблетки 25 мг 20 шт,"СЭЛВИМ, РоссияАминодигидрофталазиндион натрия",Аминодигидрофталазиндион натрия,None,780 ₽,https://366.ru/p/galavit-tab-podjaz-25mg-20-33575/,https://media.366.ru/sys_master/product/h15/hfc/9612205686814.jpg
Изопринозин таблетки 500 мг 50 шт,"ТЕВА, ВенгрияИнозин пранобекс",Инозин пранобекс,None,1 967 ₽,https://366.ru/p/izoprinozin-tab-500mg-50-34504/,https://media.366.ru/sys_master/product/h13/h26/8818705825822.jpg
Изопринозин таблетки 500 мг 30 шт,"ТЕВА, ВенгрияИнозин пранобекс",Инозин пранобекс,None,1 278 ₽,https://366.ru/p/izoprinozin-tab-500mg-30-34813/,https://media.366.ru/sys_master/product/h39/h94/8818705596446.jpg
Гроприносин таблетки 50 шт,"Гедеон Рихтер, ПольшаИнозин пранобекс",Инозин пранобекс,None,1 601 ₽,https://366.ru/p/groprinosin-tab-500mg-50-35189/,https://media.366.ru/sys_master/product/h51/h58/8818208473118.jpg
Глутоксим раствор 30 мг/мл 2 мл ампулы 5 шт,"ФАРМА ВАМ, РоссияГлутамил-Цистеинил-Глицин динатрия",Глутамил-Цистеинил-Глицин динатрия,None,2 113 ₽,https://366.ru/p/glutoksim-rr-d-in-30mg-ml-2ml-amp-5-35591/,https://media.366.ru/sys_master/product/h1e/hcc/8819743588382.jpg
Глутоксим раствор для инъекций ампулы 1% 2мл N5,"ФАРМА ВАМ, РоссияГлутамил-Цистеинил-Глицин динатрия",Глутамил-Цистеинил-Глицин динатрия,None,1 208 ₽,https://366.ru/p/glutoksim-rr-d-in-10mg-ml-2ml-amp-5-35589/,https://media.366.ru/sys_master/product/h8b/hbb/8819744505886.jpg
Глутоксим раствор для инъекций ампулы 1% 1мл N5,"ФАРМА ВАМ, РоссияГлутамил-Цистеинил-Глицин динатрия",Глутамил-Цистеинил-Глицин динатрия,None,952 ₽,https://366.ru/p/glutoksim-rr-d-in-10mg-ml-1ml-amp-5-35588/,https://media.366.ru/sys_master/product/hc2/h4d/8901391351838.jpg
Глутоксим раствор для инъекций ампулы 3% 1мл N5,"ФАРМА ВАМ, РоссияГлутамил-Цистеинил-Глицин динатрия",Глутамил-Цистеинил-Глицин динатрия,None,1 323 ₽,https://366.ru/p/glutoksim-rr-d-in-30mg-ml-1ml-amp-5-35590/,https://media.366.ru/sys_master/product/h79/h4c/8818716835870.jpg
Арава таблетки 10 мг 30 шт,"СОТЕКС, ФранцияЛефлуномид",Лефлуномид,None,1 330 ₽,https://366.ru/p/arava-tab-p-pl-ob-10mg-30-35624/,https://media.366.ru/sys_master/product/h4d/h62/8818365595678.jpg
Цитовир-3 порошок для раствора апельсин 20 г,"ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол",Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол,None,442 ₽,https://366.ru/p/citovir3-por-d-pr-rra-d-detej-20g-37839/,https://media.366.ru/sys_master/product/h0f/h0b/8825961578526.jpg
Элафра таблетки покрытые пленочной оболочкой 20мг N30,"К.О. Ромфарм Компани С.Р.Л., ГерманияЛефлуномид",Лефлуномид,None,3 644 ₽,https://366.ru/p/elafra-tab-p-pl-ob-20mg-30-38225/,https://media.366.ru/sys_master/product/hd6/h04/8818452987934.jpg
Гипер РОУ С/Д раствор для внутримышечного введения шприцы 1 мл,"ТАЛЕКРИС БИОТЕРАПЬЮТИКС ИНК, Соединенные Штаты АмерикиИммуноглобулин человека антирезус Rho(D)",Иммуноглобулин человека антирезус Rho(D),None,6 861 ₽,https://366.ru/p/giperrou-s-d-rr-v-m-1500me-1doza1shpric-39784/,https://media.366.ru/sys_master/product/he2/h8a/8819571884062.jpg
"Бронхо-ваксом капсулы 3,5 мг 30 шт","САНДОЗ, Швейцария",None,None,1 773 ₽,https://366.ru/p/bronkhovaksom-detskij-kaps-3-5mg-30-39827/,https://media.366.ru/sys_master/product/h3e/h22/8816509943838.jpg
Изопринозин таблетки 500 мг 20 шт,"ТЕВА, ВенгрияИнозин пранобекс",Инозин пранобекс,None,817 ₽,https://366.ru/p/izoprinozin-tab-500mg-20-39854/,https://media.366.ru/sys_master/product/hd5/hac/8818705367070.jpg
Циклоферон таблетки 150 мг 50 шт,"ПОЛИСАН, РоссияМеглюмина акридонацетат",Меглюмина акридонацетат,None,1 041 ₽,https://366.ru/p/cikloferon-tab-p-kishechnor-ob-150mg-50-40645/,https://media.366.ru/sys_master/product/h5f/h7c/8817755193374.jpg
Циклоферон таблетки покрытые оболочкой 150 мг 10 шт,"ПОЛИСАН, РоссияМеглюмина акридонацетат",Меглюмина акридонацетат,None,258 ₽,https://366.ru/p/cikloferon-tab-p-kishechnor-ob-150mg-10-40644/,https://media.366.ru/sys_master/product/hb0/hd0/8821477900318.jpg
Циклоферон раствор для внутривенного и внутримышечного введения ампулы 2 мл 5 шт,"ПОЛИСАН, РоссияМеглюмина акридонацетат",Меглюмина акридонацетат,None,394 ₽,https://366.ru/p/cikloferon-rr-v-v-v-m125mg-ml2ml-amp5-40646/,https://media.366.ru/sys_master/product/h76/h30/9556241514526.jpg
Цитовир-3 капсулы N48,"ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол",Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол,None,1 247 ₽,https://366.ru/p/citovir3-kaps-48-pachki-40847/,https://media.366.ru/sys_master/product/h3f/h87/8817760436254.jpg
Цитовир-3 капсулы 24 шт,"ЦИТОМЕД МБНПК, ФинляндияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол",Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол,None,753 ₽,https://366.ru/p/citovir3-kaps-24-pachki-40846/,https://media.366.ru/sys_master/product/hbe/h87/8821430550558.jpg
Цитовир-3 порошок для детей апельсин 20 г,"ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол",Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол,None,484 ₽,https://366.ru/p/citovir3-por-d-rra-d-detej-20g-apels-40848/,https://media.366.ru/sys_master/product/hf7/hfe/8818682429470.jpg
Азатиоприн таблетки 50мг N50,РоссияАзатиоприн,Азатиоприн,None,486 ₽,https://366.ru/p/azatioprin-tab-50mg-50-41052/,https://media.366.ru/sys_master/product/h21/hd8/8820357267486.jpg
Галавит суппозитории ректальные 100 мг 10 шт,"СЭЛВИМ, РоссияАминодигидрофталазиндион натрия",Аминодигидрофталазиндион натрия,None,1 430 ₽,https://366.ru/p/galavit-supp-rekt-100mg-10-43382/,https://media.366.ru/sys_master/product/hcf/h12/9768798421022.png
Трекрезан таблетки 20 шт,"ГРОТЕКС, РоссияОксиэтиламмония метилфеноксиацетат",Оксиэтиламмония метилфеноксиацетат,None,799 ₽,https://366.ru/p/trekrezan-tab-200-mg-20-44094/,https://media.366.ru/sys_master/product/h30/hca/8816775495710.jpg
Лефлуномид таблетки покрытые оболочкой 10мг N30,"БЕРЕЗОВСКИЙ ФАРМ. ЗАВОД, РоссияЛефлуномид",Лефлуномид,None,1 373 ₽,https://366.ru/p/leflunomid-tab-p-pl-ob-10mg-30-44300/,https://media.366.ru/sys_master/product/h41/h5f/8818479136798.jpg
Лефлуномид таблетки 20 мг 30 шт,"БЕРЕЗОВСКИЙ ФАРМ. ЗАВОД, РоссияЛефлуномид",Лефлуномид,None,1 119 ₽,https://366.ru/p/leflunomid-tab-p-pl-ob-20mg-30-44299/,https://media.366.ru/sys_master/product/h99/hc9/8818408947742.jpg
Циклоферон таблетки 150 мг 20 шт,"ПОЛИСАН, РоссияМеглюмина акридонацетат",Меглюмина акридонацетат,None,476 ₽,https://366.ru/p/cikloferon-tab-p-kishechnor-ob-150mg-20-46049/,https://media.366.ru/sys_master/product/h70/h1a/8826380976158.jpg
Исмиген таблетки лингвальные 7 мг 30 шт,"ШТАДА, ИталияЛизат бактерий [Esсheriсhia сoli]",Лизат бактерий [Esсheriсhia сoli],None,1 601 ₽,https://366.ru/p/ismigen-tab-lingv-7mg-30-49559/,https://media.366.ru/sys_master/product/haf/h32/8821475246110.jpg
Исмиген таблетки лингвальные 7 мг 10 шт,"ШТАДА, ИталияЛизат бактерий [Esсheriсhia сoli]",Лизат бактерий [Esсheriсhia сoli],None,700 ₽,https://366.ru/p/ismigen-tab-lingv-7mg-10-49560/,https://media.366.ru/sys_master/product/h5e/h4f/8821453422622.jpg
Глутоксим раствор для инъекций ампулы 1% 1мл N5,"ФАРМА ВАМ, РоссияГлутамил-Цистеинил-Глицин динатрия",Глутамил-Цистеинил-Глицин динатрия,None,952 ₽,https://366.ru/p/glutoksim-rr-d-in-1-1ml-amp-5-49819/,https://media.366.ru/sys_master/product/h61/h97/8819744276510.jpg
