Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Кальций Д3 никомед форте таблетки жевательные лимон 500мг N60,"ТАКЕДА ФАРМАСЬЮТИКАЛС, НорвегияКальция карбонат + Колекальциферол",Кальция карбонат + Колекальциферол,None,663 ₽,https://366.ru/p/kalcij-d3-nikomed-fort-tab-zhev-lim-60-4783/,https://media.366.ru/sys_master/product/ha1/h51/10106815873054.png
Кальцинова таблетки N27,"KRKA, СловенияПоливитамины + Минералы",Поливитамины + Минералы,None,456 ₽,https://366.ru/p/kalcinova-tab-fruktovye-27-4786/,https://media.366.ru/sys_master/product/h3a/haf/8818323161118.jpg
Остеокеа таблетки 30 шт,"Vitabiotics, ВеликобританияПоливитамины + Минералы",Поливитамины + Минералы,None,554 ₽,https://366.ru/p/osteokea-tab-30-7324/,https://media.366.ru/sys_master/product/h4e/hac/9199758082078.png
Вазилип таблетки 10 мг 28 шт,"KRKA, РоссияСимвастатин",Симвастатин,None,384 ₽,https://366.ru/p/vazilip-tab-p-pl-ob-10mg-28-13741/,https://media.366.ru/sys_master/product/h33/h6c/8820422967326.jpg
Вазилип таблетки 20 мг 28 шт,"KRKA, РоссияСимвастатин",Симвастатин,None,572 ₽,https://366.ru/p/vazilip-tab-p-pl-ob-20mg-28-13742/,https://media.366.ru/sys_master/product/h0e/hc0/8820310999070.jpg
Кальцемин адванс таблетки покрытые оболочкой N30,"БАЙЕР, Соединенные Штаты АмерикиПоливитамины + Минералы",Поливитамины + Минералы,None,626 ₽,https://366.ru/p/kalcemin-advans-tab-p-o-30-14519/,https://media.366.ru/sys_master/product/h07/h1c/8815934308382.jpg
Кальцемин таблетки 60 шт,"БАЙЕР, Соединенные Штаты АмерикиПоливитамины + Минералы",Поливитамины + Минералы,None,597 ₽,https://366.ru/p/kalcemin-tab-p-o-60-14782/,https://media.366.ru/sys_master/product/h24/hf4/9190437748766.png
Аторис таблетки 10 мг 30 шт,"KRKA, СловенияАторвастатин",Аторвастатин,None,404 ₽,https://366.ru/p/atoris-tab-p-pl-ob-10mg-30-16921/,https://media.366.ru/sys_master/product/h11/h50/8818122686494.jpg
Аторис таблетки 20 мг 30 шт,"KRKA, СловенияАторвастатин",Аторвастатин,None,585 ₽,https://366.ru/p/atoris-tab-p-pl-ob-20mg-30-16922/,https://media.366.ru/sys_master/product/h53/h1d/8815964520478.jpg
Кальцемин таблетки 120 шт,"БАЙЕР, Соединенные Штаты АмерикиПоливитамины + Минералы",Поливитамины + Минералы,None,961 ₽,https://366.ru/p/kalcemin-tab-p-o-120-17646/,https://media.366.ru/sys_master/product/ha9/h9c/8815973957662.jpg
Кальцемин Адванс таблетки 120 шт,"БАЙЕР, Соединенные Штаты АмерикиПоливитамины + Минералы",Поливитамины + Минералы,None,1 162 ₽,https://366.ru/p/kalcemin-advans-tab-p-o-120-17647/,https://media.366.ru/sys_master/product/h61/hf0/9190438666270.png
"Рокальтрол капсулы 0,25 мкг 30 шт","ХОФФМАНН-ЛЯ РОШ, ШвейцарияКальцитриол",Кальцитриол,None,652 ₽,https://366.ru/p/rokaltrol-kaps-0-25mkg-30-18732/,https://media.366.ru/sys_master/product/heb/haa/8818441519134.jpg
Зомета концентрат для приготовления раствора для инфузий флакон 5 мл,"НОВАРТИС ФАРМА, ШвейцарияЗоледроновая кислота",Золедроновая кислота,None,8 842 ₽,https://366.ru/p/zometa-konc-d-inf-4mg-5ml-1-23069/,https://media.366.ru/sys_master/product/h60/h71/8818186223646.jpg
Остеогенон таблетки 40 шт,"Пьер Фабр+, ФранцияОссеин гидроксиапатитное соединение",Оссеин гидроксиапатитное соединение,None,860 ₽,https://366.ru/p/osteogenon-tab-p-o-830mg-40-23175/,https://media.366.ru/sys_master/product/h09/h83/8816038674462.jpg
Эзетрол таблетки 28 шт,"МСД ФАРМАСЬЮТИКАЛС, БельгияЭзетимиб",Эзетимиб,None,2 506 ₽,https://366.ru/p/ezetrol-tab-10mg-28-23784/,https://media.366.ru/sys_master/product/hd2/h78/8818188746782.jpg
Бондронат концентрат для инфузий 2 мг/2 мл 1 шт,"ХОФФМАНН-ЛЯ РОШ, ГерманияИбандроновая кислота",Ибандроновая кислота,None,5 705 ₽,https://366.ru/p/bondronat-konc-d-inf-rra-2mg-2ml-24580/,https://media.366.ru/sys_master/product/h83/haf/8818352291870.jpg
Кальций Д3 таблетки апельсин 100 шт,"Фармстандарт+, РоссияКальция карбонат + Колекальциферол",Кальция карбонат + Колекальциферол,None,505 ₽,https://366.ru/p/komplivit-kalcij-d3-tab-zhev-100-apel-25318/,https://media.366.ru/sys_master/product/hf3/h81/8817527554078.jpg
Компливит Кальций Д3 таблетки апельсин 30 шт,"Фармстандарт+, РоссияКальция карбонат + Колекальциферол",Кальция карбонат + Колекальциферол,None,204 ₽,https://366.ru/p/komplivit-kalcij-d3-tab-zhev-30-apel-25319/,https://media.366.ru/sys_master/product/h16/h20/8817528045598.jpg
Альфа Д3 Тева капсулы 1 мкг 30 шт,"ТЕВА, ГерманияАльфакальцидол",Альфакальцидол,None,678 ₽,https://366.ru/p/alfa-d3teva-kaps-1mkg-30-27303/,https://media.366.ru/sys_master/product/ha2/h86/8821098151966.jpg
Аторис таблетки 40 мг 30 шт,"KRKA, СловенияАторвастатин",Аторвастатин,None,850 ₽,https://366.ru/p/atoris-tab-p-pl-ob-40mg-30-27627/,https://media.366.ru/sys_master/product/h29/hb0/8817557241886.jpg
Аторвастатин таблетки 20 мг 30 шт,"ИЗВАРИНО ФАРМА, РоссияАторвастатин",Аторвастатин,None,434 ₽,https://366.ru/p/atorvastatinkanon-tab-p-o-20mg-30-31208/,https://media.366.ru/sys_master/product/h53/h6e/8846641692702.jpg
Орсотен капсулы 120 мг 21 шт,"KRKA, РоссияОрлистат",Орлистат,None,1 194 ₽,https://366.ru/p/orsoten-kaps-120mg-21-31665/,https://media.366.ru/sys_master/product/h36/hab/8817595875358.jpg
Орсотен капсулы 120 мг 42 шт,"KRKA, РоссияОрлистат",Орлистат,None,1 974 ₽,https://366.ru/p/orsoten-kaps-120mg-42-31666/,https://media.366.ru/sys_master/product/h15/h7a/8816193306654.jpg
Акласта раствор для инфузий флаконы 100 мл,"САНДОЗ, ШвейцарияЗоледроновая кислота",Золедроновая кислота,None,14 932 ₽,https://366.ru/p/aklasta-rr-d-inf-5mg-100ml-100ml-fl-1-31920/,https://media.366.ru/sys_master/product/h56/h40/8817599774750.jpg
Аторвастатин Тева таблетки 10 мг 30 шт,"ТЕВА, ИзраильАторвастатин",Аторвастатин,None,248 ₽,https://366.ru/p/atorvastatinteva-tab-p-pl-ob-10mg-30-31982/,https://media.366.ru/sys_master/product/h7c/h2c/8818294947870.jpg
Аторвастатин-Тева таблетки 20 мг 30 шт,ТЕВААторвастатин кальция тригидрат,Аторвастатин кальция тригидрат,None,364 ₽,https://366.ru/p/atorvastatinteva-tab-p-pl-ob-20mg-30-31983/,https://media.366.ru/sys_master/product/h26/h5f/8854202023966.jpg
Фороза таблетки 70 мг 8 шт,"САНДОЗ, СловенияАлендроновая кислота",Алендроновая кислота,None,852 ₽,https://366.ru/p/foroza-tab-p-pl-ob-70mg-8-32522/,https://media.366.ru/sys_master/product/h89/h72/8817606131742.jpg
Симвастатин таблетки покрытые оболочкой 20 мг 20 шт,"Hemofarm A.D., СербияСимвастатин",Симвастатин,None,266 ₽,https://366.ru/p/simvastatin-tab-p-o-20mg-20-33446/,https://media.366.ru/sys_master/product/hec/h67/10057644474398.png
Резорба лиофилизат для приготовленияраствора для инфузий 4мг амп N1,"ФАРМ-СИНТЕЗ, РоссияЗоледроновая кислота",Золедроновая кислота,None,6 818 ₽,https://366.ru/p/rezorba-liof-d-prig-rra-d-inf-4mg-amp1-34251/,https://media.366.ru/sys_master/product/h33/hf9/8818454593566.jpg
Мертенил таблетки 5 мг 30 шт,"Гедеон Рихтер, РоссияРозувастатин",Розувастатин,None,681 ₽,https://366.ru/p/mertenil-tab-p-pl-ob-5mg-30-34318/,https://media.366.ru/sys_master/product/h46/h4a/8818295865374.jpg
Мертенил таблетки 10 мг 30 шт,"Гедеон Рихтер, РоссияРозувастатин",Розувастатин,None,814 ₽,https://366.ru/p/mertenil-tab-p-pl-ob-10mg-30-34319/,https://media.366.ru/sys_master/product/h89/hf2/8816276340766.jpg
Мертенил таблетки 20 мг 30 шт,"Гедеон Рихтер, РоссияРозувастатин",Розувастатин,None,1 064 ₽,https://366.ru/p/mertenil-tab-p-pl-ob-20mg-30-34320/,https://media.366.ru/sys_master/product/hd3/h12/8817636605982.jpg
Мертенил таблетки покрытые пленочной оболочкой 40мг N30,"Гедеон Рихтер, РоссияРозувастатин",Розувастатин,None,1 984 ₽,https://366.ru/p/mertenil-tab-p-pl-ob-40mg-30-34321/,https://media.366.ru/sys_master/product/ha7/h52/8818567905310.jpg
Компливит Кальций Д3 форте таблетки мята 100 шт,"Фармстандарт+, РоссияКальция карбонат + Колекальциферол",Кальция карбонат + Колекальциферол,None,639 ₽,https://366.ru/p/komplivit-kalcij-d3-forte-tab100-mjata-34747/,https://media.366.ru/sys_master/product/ha7/hb3/8816300949534.jpg
Компливит Кальций Д3 форте таблетки мята 500 мг + 400 МЕ 30 шт,"Фармстандарт+, РоссияКальция карбонат + Колекальциферол",Кальция карбонат + Колекальциферол,None,297 ₽,https://366.ru/p/komplivit-kalcij-d3-forte-tab-30-mjata-34746/,https://media.366.ru/sys_master/product/h6e/h02/8816300458014.jpg
Компливит Кальций Д3 для малышей порошок для суспензии 200 мг,"Фармстандарт+, РоссияКальция карбонат + Колекальциферол",Кальция карбонат + Колекальциферол,None,368 ₽,https://366.ru/p/komplivit-kalcij-d3-por-d-malyshej-43g-34981/,https://media.366.ru/sys_master/product/h05/h3d/8816321331230.jpg
Трайкор таблетки 145 мг 30 шт,"Abbott Laboratories EPD, ФранцияФенофибрат",Фенофибрат,None,945 ₽,https://366.ru/p/trajkor-tab-p-pl-ob-145mg-30-35088/,https://media.366.ru/sys_master/product/hde/h90/8816328572958.jpg
Аторис таблетки 10 мг 90 шт,"KRKA, СловенияАторвастатин",Аторвастатин,None,735 ₽,https://366.ru/p/atoris-tab-p-pl-ob-10mg-90-35413/,https://media.366.ru/sys_master/product/h86/h4e/8816341516318.jpg
Аторис таблетки 20 мг 90 шт,"KRKA, СловенияАторвастатин",Аторвастатин,None,1 220 ₽,https://366.ru/p/atoris-tab-p-pl-ob-20mg-90-35414/,https://media.366.ru/sys_master/product/h83/h53/8816342007838.jpg
"Альфа Д3 Тева капсулы 0,5 мкг 30 шт","ТЕВА, ГерманияАльфакальцидол",Альфакальцидол,None,571 ₽,https://366.ru/p/alfa-d3teva-kaps-0-5mkg-30-35488/,https://media.366.ru/sys_master/product/h77/h4e/8816343482398.jpg
Фороза таблетки 70 мг 12 шт,"САНДОЗ, СловенияАлендроновая кислота",Алендроновая кислота,None,1 443 ₽,https://366.ru/p/foroza-tab-p-pl-ob-70mg-12-36088/,https://media.366.ru/sys_master/product/h44/hec/8817663606814.jpg
Резокластин ФС концентрат для раствора 5 мг/мл 6.25 мл,"НАТИВА, РоссияЗоледроновая кислота",Золедроновая кислота,None,15 444 ₽,https://366.ru/p/rezoklastin-fs-konc-d-inf-5mg-6-25ml-1-36791/,https://media.366.ru/sys_master/product/h75/h73/8818213290014.jpg
Резокластин Фармстандарт концентрат для инфузий 4 мг/5 мл флакон 1 шт,"НАТИВА, РоссияЗоледроновая кислота",Золедроновая кислота,None,8 228 ₽,https://366.ru/p/rezoklastin-fs-konc-d-inf-4mg-5ml-1-36790/,https://media.366.ru/sys_master/product/h7e/hcf/8821333524510.jpg
"Остерепар таблетки 0,07 мг 4 шт","АКРИХИН, ПольшаАлендроновая кислота",Алендроновая кислота,None,489 ₽,https://366.ru/p/osterepar-tab-70mg-4-37244/,https://media.366.ru/sys_master/product/h7a/hfe/8817680973854.jpg
Розулип таблетки покрытые оболочкой 20мг N28,"ЭГИС, ВенгрияРозувастатин",Розувастатин,None,1 259 ₽,https://366.ru/p/rozulip-tab-p-pl-ob-20mg-28-37838/,https://media.366.ru/sys_master/product/hb2/h56/9935824486430.jpg
Торвакард таблетки покрытые оболочкой 20мг N30,"САНОФИ, СловакияАторвастатин",Аторвастатин,None,429 ₽,https://366.ru/p/torvakard-tab-p-pl-ob-20mg-30-37965/,https://media.366.ru/sys_master/product/hfe/he4/8816427073566.jpg
Торвакард таблетки 40 мг 30 шт,"САНОФИ, СловакияАторвастатин",Аторвастатин,None,652 ₽,https://366.ru/p/torvakard-tab-p-pl-ob-40mg-30-37967/,https://media.366.ru/sys_master/product/h2c/h86/8820708212766.jpg
Торвакард таблетки 40 мг 90 шт,"САНОФИ, СловакияАторвастатин",Аторвастатин,None,1 627 ₽,https://366.ru/p/torvakard-tab-p-pl-ob-40mg-90-37968/,https://media.366.ru/sys_master/product/h87/hbe/8817694179358.jpg
Торвакард таблетки 20 мг 90 шт,"САНОФИ, СловакияАторвастатин",Аторвастатин,None,1 103 ₽,https://366.ru/p/torvakard-tab-p-pl-ob-20mg-90-37966/,https://media.366.ru/sys_master/product/hae/hdc/8816427565086.jpg
Торвакард таблетки покрытые оболочкой 10мг N90,"САНОФИ, СловакияАторвастатин",Аторвастатин,None,748 ₽,https://366.ru/p/torvakard-tab-p-pl-ob-10mg-90-37970/,https://media.366.ru/sys_master/product/hff/h79/8816428548126.jpg
Тулип таблеткип п/о. 20мг N90,"САНДОЗ, СловенияАторвастатин",Аторвастатин,None,1 104 ₽,https://366.ru/p/tulip-tab-p-pl-ob-20mg-90-38040/,https://media.366.ru/sys_master/product/hc0/h5d/8817698471966.jpg
Роксера таблетки 5 мг 30 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,601 ₽,https://366.ru/p/roksera-tab-p-pl-ob-5mg-30-38585/,https://media.366.ru/sys_master/product/hb4/h92/8816454172702.jpg
Роксера таблетки 10 мг 30 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,714 ₽,https://366.ru/p/roksera-tab-p-pl-ob-10mg-30-38586/,https://media.366.ru/sys_master/product/h05/h9b/8816454664222.jpg
Роксера таблетки 15 мг 30 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,876 ₽,https://366.ru/p/roksera-tab-p-pl-ob-15mg-30-38587/,https://media.366.ru/sys_master/product/h14/hfc/8818221547550.jpg
Роксера таблетки 20 мг 30 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,1 100 ₽,https://366.ru/p/roksera-tab-p-pl-ob-20mg-30-38588/,https://media.366.ru/sys_master/product/hf0/hc2/8816455155742.jpg
Тулип таблетки 10 мг 30 шт,"САНДОЗ, СловенияАторвастатин",Аторвастатин,None,288 ₽,https://366.ru/p/tulip-tab-p-pl-ob-10mg-30-38766/,https://media.366.ru/sys_master/product/h92/h30/8816462037022.jpg
Тулип таблетки 20 мг 30 шт,"САНДОЗ, СловенияАторвастатин",Аторвастатин,None,436 ₽,https://366.ru/p/tulip-tab-p-pl-ob-20mg-30-38767/,https://media.366.ru/sys_master/product/ha9/he6/8816462528542.jpg
Омакор капсулы 28 шт,"Abbott Laboratories EPD, ГерманияОмега-3 триглицериды (ЭПК/ДГК=1,2/1-90%)","Омега-3 триглицериды (ЭПК/ДГК=1,2/1-90%)",None,2 020 ₽,https://366.ru/p/omakor-kaps-1000mg-28-39105/,https://media.366.ru/sys_master/product/hf0/hd5/10035484065822.jpg
Розукард таблетки 10 мг 30 шт,"САНОФИ, ЧехияРозувастатин",Розувастатин,None,719 ₽,https://366.ru/p/rozukard-tab-p-pl-ob-10mg-30-39290/,https://media.366.ru/sys_master/product/h33/h6e/9138751012894.jpg
Розукард таблетки 20 мг 90 шт,"САНОФИ, ЧехияРозувастатин",Розувастатин,None,2 425 ₽,https://366.ru/p/rozukard-tab-p-pl-ob-20mg-90-39293/,https://media.366.ru/sys_master/product/h3d/hd1/9138721488926.jpg
Розукард таблетки 10 мг 90 шт,"САНОФИ, ЧехияРозувастатин",Розувастатин,None,1 651 ₽,https://366.ru/p/rozukard-tab-p-pl-ob-10mg-90-39291/,https://media.366.ru/sys_master/product/h7f/hb0/9138751471646.jpg
Розукард таблетки покрытые оболочкой 20 мг 30 шт,"САНОФИ, ЧехияРозувастатин",Розувастатин,None,1 065 ₽,https://366.ru/p/rozukard-tab-p-pl-ob-20mg-30-39292/,https://media.366.ru/sys_master/product/h5c/h3c/9138751930398.jpg
Розукард таблетки 40 мг 30 шт,"САНОФИ, ЧехияРозувастатин",Розувастатин,None,1 337 ₽,https://366.ru/p/rozukard-tab-p-pl-ob-40mg-30-39294/,https://media.366.ru/sys_master/product/h15/h29/9138752389150.jpg
Орсотен слим капсулы 60 мг 42 шт,"KRKA, РоссияОрлистат",Орлистат,None,966 ₽,https://366.ru/p/orsoten-slim-kaps-60mg-42-39661/,https://media.366.ru/sys_master/product/hc3/h67/8816500998174.jpg
Орсотен слим капсулы 60 мг 84 шт,"KRKA, РоссияОрлистат",Орлистат,None,1 646 ₽,https://366.ru/p/orsoten-slim-kaps-60mg-84-39662/,https://media.366.ru/sys_master/product/h3a/h2c/8817741627422.jpg
Аторис таблетки 30 мг 30 шт,"KRKA, СловенияАторвастатин",Аторвастатин,None,662 ₽,https://366.ru/p/atoris-tab-p-pl-ob-30mg-30-39692/,https://media.366.ru/sys_master/product/h0c/h2c/8816502833182.jpg
Кальция глюконат Фармстандарт таблетки 500 мг 20 шт,"Фармстандарт+, РоссияКальция глюконат",Кальция глюконат,None,32 ₽,https://366.ru/p/kalcija-gljukonat-tab-500mg-20-40633/,https://media.366.ru/sys_master/product/heb/hc6/8846662893598.jpg
Роксера таблетки 5 мг 90 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,1 290 ₽,https://366.ru/p/roksera-tab-p-pl-ob-5mg-90-40753/,https://media.366.ru/sys_master/product/h4f/hbb/8840989736990.jpg
Роксера таблетки 15 мг 90 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,1 801 ₽,https://366.ru/p/roksera-tab-p-pl-ob-15mg-90-40755/,https://media.366.ru/sys_master/product/hf8/hae/8818573410334.jpg
Роксера таблетки 20 мг 90 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,2 274 ₽,https://366.ru/p/roksera-tab-p-pl-ob-20mg-90-40756/,https://media.366.ru/sys_master/product/h02/h61/8818573639710.jpg
Роксера таблетки 10 мг 90 шт,"KRKA, СловенияРозувастатин",Розувастатин,None,1 487 ₽,https://366.ru/p/roksera-tab-p-pl-ob-10mg-90-40754/,https://media.366.ru/sys_master/product/h67/hc8/8818123603998.jpg
Розулип таблетки покрытые оболочкой 5мг N28,"ЭГИС, ВенгрияРозувастатин",Розувастатин,None,603 ₽,https://366.ru/p/rozulip-tab-p-pl-ob-5mg-28-41374/,https://media.366.ru/sys_master/product/h90/hbd/9935827828766.jpg
Крестор таблетки покрытые оболочкой 10 мг 28 шт,"AstraZeneca, РоссияРозувастатин",Розувастатин,None,1 844 ₽,https://366.ru/p/krestor-tab-p-pl-ob-10mg-28-41704/,https://media.366.ru/sys_master/product/hbb/h43/8826181189662.jpg
Крестор таблетки 20 мг 28 шт,"AstraZeneca, РоссияРозувастатин",Розувастатин,None,4 734 ₽,https://366.ru/p/krestor-tab-p-pl-ob-20mg-28-41705/,https://media.366.ru/sys_master/product/hc6/ha8/8818130026526.jpg
Розарт таблетки 5 мг 30 шт,"АКТАВИС, МальтаРозувастатин",Розувастатин,None,600 ₽,https://366.ru/p/rozart-tab-p-pl-ob-5mg-30-42673/,https://media.366.ru/sys_master/product/h79/h0c/9836178800670.jpg
Розарт таблетки 10 мг 30 шт,"АКТАВИС, МальтаРозувастатин",Розувастатин,None,770 ₽,https://366.ru/p/rozart-tab-p-pl-ob-10mg-30-42675/,https://media.366.ru/sys_master/product/hff/h06/9836180078622.jpg
Розарт таблетки 10 мг 90 шт,"АКТАВИС, МальтаРозувастатин",Розувастатин,None,1 681 ₽,https://366.ru/p/rozart-tab-p-pl-ob-10mg-90-42676/,https://media.366.ru/sys_master/product/hc1/h6c/9836180635678.jpg
Розарт таблетки 20 мг 30 шт,"АКТАВИС, МальтаРозувастатин",Розувастатин,None,1 109 ₽,https://366.ru/p/rozart-tab-p-pl-ob-20mg-30-42677/,https://media.366.ru/sys_master/product/h4f/heb/9836181192734.jpg
Фосамакс таблетки 70 мг 4 шт,"МСД ФАРМАСЬЮТИКАЛС, НидерландыАлендроновая кислота",Алендроновая кислота,None,517 ₽,https://366.ru/p/fosamaks-tab-70mg-4-42797/,https://media.366.ru/sys_master/product/h46/he9/8816671260702.jpg
Ксеникал капсулы 120 мг 21 шт,"РОСТА, РоссияОрлистат",Орлистат,None,1 247 ₽,https://366.ru/p/ksenikal-kaps-120mg-21-42910/,https://media.366.ru/sys_master/product/hc2/h2f/8818405277726.jpg
Ксеникал капсулы 120 мг 84 шт,"РОСТА, РоссияОрлистат",Орлистат,None,3 970 ₽,https://366.ru/p/ksenikal-kaps-120mg-84-42909/,https://media.366.ru/sys_master/product/h60/h0f/8818235080734.jpg
Ксеникал капсулы 120мг N42,"РОСТА, РоссияОрлистат",Орлистат,None,2 170 ₽,https://366.ru/p/ksenikal-kaps-120mg-42-42908/,https://media.366.ru/sys_master/product/h58/h3e/8818234851358.jpg
Тулип таблетки 10 мг 90 шт,"САНДОЗ, СловенияАторвастатин",Аторвастатин,None,752 ₽,https://366.ru/p/tulip-tab-p-pl-ob-10mg-90-43171/,https://media.366.ru/sys_master/product/hd4/h98/8826255376414.jpg
Аторвастатин Верте таблетки 40 мг 30 шт,"ВЕРТЕКС, РоссияАторвастатин",Аторвастатин,None,510 ₽,https://366.ru/p/atorvastatinverte-tab-p-o-40mg-30-45759/,https://media.366.ru/sys_master/product/hd9/h96/8816868360222.jpg
