Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Мотониум таблетки покрытые оболочкой 10мг N30,"АВВА РУС, РоссияДомперидон",Домперидон,None,345 ₽,https://366.ru/p/motonium-tab-p-o-10mg-30-34573/,https://media.366.ru/sys_master/product/haa/h0f/8816290299934.jpg
Вазелиновое масло 100 мл,"ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияПарафин жидкий",Парафин жидкий,None,74 ₽,https://366.ru/p/vazelinovoe-maslo-d-priema-vnutr-100ml-15598/,https://media.366.ru/sys_master/product/h43/h39/8815953444894.jpg
Вазелиновое масло 40 мл,"ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияПарафин жидкий",Парафин жидкий,None,69 ₽,https://366.ru/p/vazelinovoe-maslo-d-vnut-prim-40g-44635/,https://media.366.ru/sys_master/product/hbf/hfc/8816808362014.jpg
Пангрол 25000 капсулы 50 шт,"Berlin-Chemie, ИталияПанкреатин",Панкреатин,None,1 113 ₽,https://366.ru/p/pangrol-25000-kaps-kishechnorastv-50-42085/,https://media.366.ru/sys_master/product/h02/h7d/8816632627230.jpg
Париет таблетки покрытые оболочкой 20 мг 28 шт,"Johnson & Johnson, ШвейцарияРабепразол",Рабепразол,None,5 000 ₽,https://366.ru/p/pariet-tab-p-kishechnorastv-ob-20mg-28-37905/,https://media.366.ru/sys_master/product/he4/hd9/8821355610142.jpg
Вита Верде семя льна 100 г в индивидуальной упаковке,"Грин Сайд, Россия",None,None,69 ₽,https://366.ru/p/vita-verde-semja-lna-100-g-v-ind-up-211306/,
Вита Верде укроп пахучий плоды 50 г,"Грин Сайд, Россия",None,None,55 ₽,https://366.ru/p/vita-verde-ukrop-pakhuchij-plody-50g-211299/,
Вита Верде шиповник плоды 50 г,"Грин Сайд, Россия",None,None,84 ₽,https://366.ru/p/vita-verde-shipovnik-plody-50g-211290/,
"Вита Верде сенна листья фильтр пакетики 1,5 г 20","Грин Сайд, Россия",None,None,72 ₽,https://366.ru/p/vita-verde-senna-listja-f-p-1-5g20-211292/,https://media.366.ru/sys_master/product/hb5/h92/9900783140894.png
Бифиформ кидс бэби капли флакон 7 мл,"Пфайзер+, РумынияБифидобактерии бифидум",Бифидобактерии бифидум,None,726 ₽,https://366.ru/p/bifiform-bebi-kapli-7ml-34780/,https://media.366.ru/sys_master/product/hfa/h2c/9917834919966.jpg
Легалон 140 капсулы 60 шт,"МЕДА ФАРМА, ГерманияРасторопши пятнистой плодов экстракт",Расторопши пятнистой плодов экстракт,None,1 126 ₽,https://366.ru/p/legalon140-kaps-60-45162/,https://media.366.ru/sys_master/product/h37/h55/9667028549662.jpg
Аллохол Фармстандарт таблетки 50 шт,"Фармстандарт+, БеларусьАктивированный уголь+Желчь+Крапивы двудомной листья+Чеснока посевного луковицы",Активированный уголь+Желчь+Крапивы двудомной листья+Чеснока посевного луковицы,None,121 ₽,https://366.ru/p/allokhol-tab-p-o-50-1470/,https://media.366.ru/sys_master/product/h9c/h3c/8815939584030.jpg
Алмагель А суспензия для приема внутрь 170 мл,"ТЕВА, БолгарияАлгелдрат + Бензокаин + Магния гидроксид",Алгелдрат + Бензокаин + Магния гидроксид,None,408 ₽,https://366.ru/p/almagel-a-susp-d-pr-vnutr-fl-170ml-1471/,https://media.366.ru/sys_master/product/h8d/h65/9640743731230.jpg
Алмагель Нео суспензия саше 10 мл 10 шт,"ТЕВА, БолгарияАлгелдрат + Магния гидроксид + Симетикон",Алгелдрат + Магния гидроксид + Симетикон,None,361 ₽,https://366.ru/p/almagel-neo-susp-sashe-10ml-10-1476/,https://media.366.ru/sys_master/product/hf8/h48/9640736653342.jpg
Алмагель Нео суспензия флаконы 170 мл,"ТЕВА, БолгарияАлгелдрат + Магния гидроксид + Симетикон",Алгелдрат + Магния гидроксид + Симетикон,None,380 ₽,https://366.ru/p/almagel-neo-susp-d-pr-vnutr-fl-170ml-1477/,https://media.366.ru/sys_master/product/h10/h59/9640737144862.png
Алмагель суспензия 170 мл,"ТЕВА, БолгарияАлгелдрат + Магния гидроксид",Алгелдрат + Магния гидроксид,None,343 ₽,https://366.ru/p/almagel-susp-d-pr-vnutr-fl-170ml-1478/,https://media.366.ru/sys_master/product/h61/h61/9640737636382.jpg
Алоэ экстракт раствор для инъекций 1 мл 10 шт,"ДАЛЬХИМФАРМ, АрменияАлоэ древовидного листья",Алоэ древовидного листья,None,206 ₽,https://366.ru/p/aloe-ekstr-zhidkij-rr-p-k-1ml-amp-10-1492/,https://media.366.ru/sys_master/product/h6a/h54/8901408423966.jpg
Ацидин-пепсин таблетки 250 мг 50 шт,"БЕЛМЕДПРЕПАРАТЫ, БеларусьБетаин + Пепсин",Бетаин + Пепсин,None,253 ₽,https://366.ru/p/acidinpepsin-tab-250mg-50-2121/,https://media.366.ru/sys_master/product/hae/h46/8825451872286.jpg
Бефунгин раствор 100мл,"ТАТХИМФАРМПРЕПАРАТЫ, РоссияГриба березового экстракт + Кобальта хлорид",Гриба березового экстракт + Кобальта хлорид,None,327 ₽,https://366.ru/p/befungin-konc-d-priema-vnutr-100ml-2369/,https://media.366.ru/sys_master/product/h1e/h98/8820124581918.jpg
Бисакодил-Нижфарм суппозитории ректальные 0.01 г 10 шт,НИЖФАРМБисакодил,Бисакодил,None,48 ₽,https://366.ru/p/bisakodilnizhfarm-supp-rekt-10-2510/,https://media.366.ru/sys_master/product/h05/h6a/10057618980894.png
Бифидумбактерин порошок 5 доз пакеты 10 шт,"ПАРТНЕР, РоссияБифидобактерии бифидум",Бифидобактерии бифидум,None,109 ₽,https://366.ru/p/bifidumbakterin-sukhoj-5doz-10-pakety-2549/,https://media.366.ru/sys_master/product/h9a/ha7/8820102496286.jpg
Бифидумбактерин форте порошок 30 шт,"ПАРТНЕР, РоссияБифидобактерии бифидум",Бифидобактерии бифидум,None,437 ₽,https://366.ru/p/bifidumbakterin-forte-por-5doz-30-pak-2552/,https://media.366.ru/sys_master/product/h14/hef/8818807668766.jpg
Бифидумбактерин порошок 5 доз 10 шт,"ЭКОПОЛИС, РоссияБифидобактерии бифидум",Бифидобактерии бифидум,None,104 ₽,https://366.ru/p/bifidumbakterin-sukhoj-5doz-10-fl-2550/,https://media.366.ru/sys_master/product/he8/h3b/9188955389982.jpg
Вобэнзим таблетки 800 шт,"МУКОС ФАРМА, ГерманияПанкреатин + Папаин + Рутозида тригидрат + Бромелаин + Трипсин + Липаза + Амилаза + Химотрипсин",Панкреатин + Папаин + Рутозида тригидрат + Бромелаин + Трипсин + Липаза + Амилаза + Химотрипсин,None,8 470 ₽,https://366.ru/p/vobenzim-tab-p-kishechnorastv-ob-800-3261/,https://media.366.ru/sys_master/product/hef/h05/10035064471582.jpg
Вобэнзим таблетки 200 шт,"МУКОС ФАРМА, ГерманияПанкреатин + Папаин + Рутозида тригидрат + Бромелаин + Трипсин + Липаза + Амилаза + Химотрипсин",Панкреатин + Папаин + Рутозида тригидрат + Бромелаин + Трипсин + Липаза + Амилаза + Химотрипсин,None,2 856 ₽,https://366.ru/p/vobenzim-tab-p-kishechnorastv-ob-200-3259/,https://media.366.ru/sys_master/product/h19/h9c/10035063980062.jpg
Галидор раствор ампулы 50 мг/мл 2 мл 10 шт,"ЭГИС, ВенгрияБенциклан",Бенциклан,None,807 ₽,https://366.ru/p/galidor-rr-v-v-v-m-amp-25mg-ml-2ml-10-3331/,https://media.366.ru/sys_master/product/ha5/h63/9935815704606.jpg
Галидор таблетки 50 шт,"ЭГИС, РоссияБенциклан",Бенциклан,None,692 ₽,https://366.ru/p/galidor-tab-100mg-50-3332/,https://media.366.ru/sys_master/product/h4c/h8a/9935816425502.jpg
Гастал таблетки N30,"ТЕВА, ПольшаАлюминия гидроксида-магния карбоната гель +магния гидроксид",Алюминия гидроксида-магния карбоната гель +магния гидроксид,None,352 ₽,https://366.ru/p/gastal-tab-d-rassas-30-3360/,https://media.366.ru/sys_master/product/hc0/hbb/9640738127902.jpg
Гепа-Мерц гранулы для приготовления раствора 5 г 30 шт,"Merz Pharma, ГерманияОрнитин",Орнитин,None,2 885 ₽,https://366.ru/p/gepamerc-gran-d-pr-vnutr-pak-3g-5g-30-3484/,https://media.366.ru/sys_master/product/h62/hea/8816314220574.jpg
Гепа-мерц концентрат для раствора 5 г ампулы 10 мл 10 шт,"Merz Pharma, ГерманияОрнитин",Орнитин,None,3 335 ₽,https://366.ru/p/gepamerc-konc-d-inf-500mg-ml-10ml-10-3485/,https://media.366.ru/sys_master/product/hd4/h81/9253837832222.png
Гепабене капсулы 30 шт,"ТЕВА, ГерманияЭкстракт сухой травы дымянки лекарственной + Экстракт плодов расторопши пятнистой",Экстракт сухой травы дымянки лекарственной + Экстракт плодов расторопши пятнистой,None,631 ₽,https://366.ru/p/gepabene-kaps-30-3486/,https://media.366.ru/sys_master/product/hec/h90/9640738750494.png
Гепатосан капсулы 200 мг 10 шт,"МЕДМИНИПРОМ, РоссияСублимационно высушенных клеток печени донорской свиньи",Сублимационно высушенных клеток печени донорской свиньи,None,539 ₽,https://366.ru/p/gepatosan-kaps-200mg-10-3504/,https://media.366.ru/sys_master/product/h54/h1d/8825828442142.jpg
Глицелакс суппозитории для детей 750 мг 10 шт,"МОСКОВСКАЯ ФФ, РоссияГлицерол",Глицерол,None,236 ₽,https://366.ru/p/glicelaks-supp-rekt-d-d-750mg-10-3625/,https://media.366.ru/sys_master/product/hbc/h07/8816372088862.jpg
Гутталакс капли для приема внутрь 30 мл,"САНОФИ, ИталияНатрия пикосульфат",Натрия пикосульфат,None,577 ₽,https://366.ru/p/guttalaks-kapli-7-5mg-ml-30ml-3814/,https://media.366.ru/sys_master/product/h7a/h44/8819556712478.jpg
Даларгин лиофилизат для приготовления раствора 1 мг ампулы 10 шт,"МИКРОГЕН, РоссияТирозил-D-аланил-глицил-фенилаланил-лейцил-аргинин",Тирозил-D-аланил-глицил-фенилаланил-лейцил-аргинин,None,1 218 ₽,https://366.ru/p/dalargin-liof-por-amp-1mg-10-3824/,https://media.366.ru/sys_master/product/ha2/h23/8820287209502.jpg
Де-нол таблетки покрытые оболочкой 120 мг 112 шт,"АСТЕЛЛАС ФАРМА, РоссияВисмута трикалия дицитрат",Висмута трикалия дицитрат,None,932 ₽,https://366.ru/p/denol-tab-p-pl-ob-120mg-112-3842/,https://media.366.ru/sys_master/product/hec/ha0/8820159676446.jpg
Драмина таблетки 50 мг 10 шт,"ЯДРАН, ХорватияДименгидринат",Дименгидринат,None,279 ₽,https://366.ru/p/dramina-tab-50mg-10-4195/,https://media.366.ru/sys_master/product/h70/h27/9024753729566.jpg
Карсил драже 35 мг 80 шт,"СОФАРМА, БолгарияРасторопши пятнистой плодов экстракт",Расторопши пятнистой плодов экстракт,None,491 ₽,https://366.ru/p/karsil-dr-35mg-80-4935/,https://media.366.ru/sys_master/product/h10/h9b/8816987176990.jpg
Квамател порошок лиофилизат флакон 20 мг 5 шт,"Гедеон Рихтер, ВенгрияФамотидин",Фамотидин,None,345 ₽,https://366.ru/p/kvamatel-liof-d-rra-v-v-20mg-5-rtel-4985/,https://media.366.ru/sys_master/product/hec/hfa/8818117640222.jpg
"Квамател таблетки 0,02 г 28 шт","Гедеон Рихтер, ВенгрияФамотидин",Фамотидин,None,165 ₽,https://366.ru/p/kvamatel-tab-p-pl-ob-20mg-28-4986/,https://media.366.ru/sys_master/product/h95/ha5/8817006641182.jpg
Квамател таблетки 40 мг 14 шт,"Гедеон Рихтер, ВенгрияФамотидин",Фамотидин,None,142 ₽,https://366.ru/p/kvamatel-tab-p-pl-ob-40mg-14-4987/,https://media.366.ru/sys_master/product/h73/h08/8818572951582.jpg
Креон 10000 капсулы 150 мг 20 шт,"Abbott Laboratories EPD, РоссияПанкреатин",Панкреатин,None,320 ₽,https://366.ru/p/kreon-10000-kaps-150mg-20-5520/,https://media.366.ru/sys_master/product/h13/hf3/9592462180382.jpg
Лив-52 таблетки 100 шт,"ХИМАЛАЙЯ, ИндияПорошок корней каперсов колючих + семян цикория обыкновенного + железа оксид",Порошок корней каперсов колючих + семян цикория обыкновенного + железа оксид,None,481 ₽,https://366.ru/p/liv52-tab-100-5882/,https://media.366.ru/sys_master/product/h07/h1c/8826658258974.jpg
Линекс капсулы 16 шт,"САНДОЗ, СловенияБифидобактерии + Лактобактерии",Бифидобактерии + Лактобактерии,None,623 ₽,https://366.ru/p/lineks-kaps-16-5926/,https://media.366.ru/sys_master/product/h07/hc6/10025701244958.jpg
Магния сульфат порошок 20 г,"ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияМагния сульфат",Магния сульфат,None,37 ₽,https://366.ru/p/magnija-sulfat-por-20g-6083/,https://media.366.ru/sys_master/product/h2a/ha6/8817280090142.jpg
Мезим форте таблетки покрытые оболочкой N20,"Berlin-Chemie, ГерманияПанкреатин",Панкреатин,None,87 ₽,https://366.ru/p/mezim-forte-tab-p-o-20-6206/,https://media.366.ru/sys_master/product/h31/h49/8817294376990.jpg
Мезим Форте 10000 таблетки 20 шт,"Berlin-Chemie, РоссияПанкреатин",Панкреатин,None,211 ₽,https://366.ru/p/mezim-forte-10000-tab-p-kishechnor-ob-20-6205/,https://media.366.ru/sys_master/product/hd8/h58/8817293885470.jpg
Мезим Форте таблетки 80 шт,"Berlin-Chemie, ГерманияПанкреатин",Панкреатин,None,326 ₽,https://366.ru/p/mezim-forte-tab-p-o-80-6207/,https://media.366.ru/sys_master/product/hd6/h09/8817294868510.jpg
Мотилак таблетки 10 мг 30 шт,"ВЕРОФАРМ, РоссияДомперидон",Домперидон,None,462 ₽,https://366.ru/p/motilak-tab-p-pl-ob-10mg-30-6561/,https://media.366.ru/sys_master/product/h09/h4a/8818305728542.jpg
Мотилиум таблетки для рассасывания 10 мг 30 шт,"Johnson & Johnson, ИталияДомперидон",Домперидон,None,1 038 ₽,https://366.ru/p/motilium-tab-d-rassasyvanija-10mg-30-6565/,https://media.366.ru/sys_master/product/h6c/hda/9804223741982.jpg
Мотилиум суспензия 1 мг/мл 100 мл,"Johnson & Johnson, БельгияДомперидон",Домперидон,None,1 184 ₽,https://366.ru/p/motilium-susp-d-d-1mg-ml-100ml-6562/,https://media.366.ru/sys_master/product/h41/h85/9804223217694.jpg
Мукофальк гранулы для суспензии апельсин 5 г 20 шт,"Др. Фальк Фарма, ГерманияОболочки семян подорожника овального",Оболочки семян подорожника овального,None,676 ₽,https://366.ru/p/mukofalkapelsin-gran-5g-20-6611/,https://media.366.ru/sys_master/product/hc3/h94/8817306239006.jpg
Облепиховое масло 100мл алтайвитамины,"АЛТАЙВИТАМИНЫ, РоссияОблепиховое масло",Облепиховое масло,None,542 ₽,https://366.ru/p/oblepikhovoe-maslo-fl-100ml-7162/,https://media.366.ru/sys_master/product/h8b/hf4/8818059837470.jpg
Облепиховое масло 50 мл,"АЛТАЙВИТАМИНЫ, РоссияОблепиховое масло",Облепиховое масло,None,365 ₽,https://366.ru/p/oblepikhovoe-maslo-50ml-7165/,https://media.366.ru/sys_master/product/hc0/h13/8826846052382.jpg
Одестон таблетки 200 мг 50 шт,"ПОЛЬФА, ПольшаГимекромон",Гимекромон,None,704 ₽,https://366.ru/p/odeston-tab-200mg-50-7183/,https://media.366.ru/sys_master/product/h44/hb6/8817325473822.jpg
Омез капсулы 20 мг 30 шт,"ДР.РЕДДИС, ИндияОмепразол",Омепразол,None,196 ₽,https://366.ru/p/omez-kaps-20mg-30-7267/,https://media.366.ru/sys_master/product/h0d/h22/9527499423774.png
Пентаса таблетки пролонгированного действия 500мг N100,"ФЕРРИНГ, ДанияМесалазин",Месалазин,None,1 979 ₽,https://366.ru/p/pentasa-tab-retard-500mg-100-7610/,https://media.366.ru/sys_master/product/ha9/h5c/8818339905566.jpg
Пилобакт таблетки стрипы 7 шт,"РАНБАКСИ, ИндияОмепразол + Кларитромицин + Тинидазол",Омепразол + Кларитромицин + Тинидазол,None,1 422 ₽,https://366.ru/p/pilobakt-kombinirovannyj-nabor-7-7731/,https://media.366.ru/sys_master/product/hf4/h21/8818066456606.jpg
Подорожник сок 100 мл,"ВИФИТЕХ, РоссияПодорожника сок",Подорожника сок,None,244 ₽,https://366.ru/p/podorozhnika-sok-100ml-8055/,https://media.366.ru/sys_master/product/h9e/h1b/8817342087198.jpg
Полисорб МП порошок 50 г,"ПОЛИСОРБ, РоссияКремния диоксид коллоидный",Кремния диоксид коллоидный,None,548 ₽,https://366.ru/p/polisorb-mp-por-50g-1-8095/,https://media.366.ru/sys_master/product/h02/h6e/9197110722590.png
Пробифор порошок 500000 KOE пакетики 10 шт,"ПАРТНЕР, РоссияБифидобактерии бифидум",Бифидобактерии бифидум,None,709 ₽,https://366.ru/p/probifor-por-500mln-koe-10-8474/,https://media.366.ru/sys_master/product/hda/hd8/8818287607838.jpg
Регулакс Пикосульфат капли для приема внутрь 20 мл,"КРЕВЕЛЬ МОЙЗЕЛЬБАХ, ГерманияНатрия пикосульфат",Натрия пикосульфат,None,374 ₽,https://366.ru/p/regulaks-pikosulfat-kapli-20ml-8876/,https://media.366.ru/sys_master/product/hc8/hf7/9191563001886.jpg
Рутацид таблетки жевательные 500 мг 20 шт,"KRKA, СловенияГидроталцит",Гидроталцит,None,319 ₽,https://366.ru/p/rutacid-zhev-tab-500mg-20-9085/,https://media.366.ru/sys_master/product/hf0/h74/8818498404382.jpg
Салофальк суспензия ректальная 2 г/30 мл микроклизмы 7 шт,"Др. Фальк Фарма, ГерманияМесалазин",Месалазин,None,1 173 ₽,https://366.ru/p/salofalk-susp-klizmy-2g-30ml-7-9151/,https://media.366.ru/sys_master/product/hfd/ha8/8818288984094.jpg
Сенаде таблетки 500 шт,"ДР.РЕДДИС, ИндияСеннозиды А и B",Сеннозиды А и B,None,577 ₽,https://366.ru/p/senade-tab-13-5mg-500-9281/,https://media.366.ru/sys_master/product/hc4/h66/8818075992094.jpg
Силимар таблетки 100 мг 30 шт,"ВИЛАР, РоссияРасторопши пятнистой плодов экстракт",Расторопши пятнистой плодов экстракт,None,194 ₽,https://366.ru/p/silimar-tab-100mg-30-9343/,https://media.366.ru/sys_master/product/h5e/h6a/8817363222558.jpg
"Слабилен капли 7,5 мг/мл 15 мл","ЛЭНС-ФАРМ, РоссияНатрия пикосульфат",Натрия пикосульфат,None,282 ₽,https://366.ru/p/slabilen-kapli-0-75-15ml-9437/,https://media.366.ru/sys_master/product/he4/hed/10025285943326.png
Танацехол таблетки 50 мг 30 шт,"ВИЛАР, РоссияПижмы обыкновенной цветков экстракт",Пижмы обыкновенной цветков экстракт,None,103 ₽,https://366.ru/p/tanacekhol-tab-p-o-50mg-30-9952/,https://media.366.ru/sys_master/product/h88/he1/8818103648286.jpg
Уголь активированный Фармстандарт таблетки 250мг N10,"Фармстандарт+, Россия",None,None,10 ₽,https://366.ru/p/ugol-aktiv-ubf-tab-250mg-10-10416/,https://media.366.ru/sys_master/product/hdd/hf6/9068725764126.jpg
Урсофальк капсулы 250 мг 100 шт,"Др. Фальк Фарма, ГерманияУрсодезоксихолевая кислота",Урсодезоксихолевая кислота,None,1 892 ₽,https://366.ru/p/ursofalk-kaps-250mg-100-10481/,https://media.366.ru/sys_master/product/h30/hb4/8817385865246.jpg
Урсофальк капсулы 250 мг 50 шт,"Др. Фальк Фарма, ГерманияУрсодезоксихолевая кислота",Урсодезоксихолевая кислота,None,961 ₽,https://366.ru/p/ursofalk-kaps-250mg-50-10482/,https://media.366.ru/sys_master/product/h66/hf7/8815853862942.jpg
Фестал драже 100 шт,"САНОФИ, ИндияГемицеллюлаза + Желчи компоненты + Панкреатин",Гемицеллюлаза + Желчи компоненты + Панкреатин,None,925 ₽,https://366.ru/p/festal-dr-100-10625/,https://media.366.ru/sys_master/product/h38/h68/8815861202974.jpg
Фламин таблетки 50 мг 30 шт,"ВИФИТЕХ, РоссияБессмертника песчаного цветков сумма флавоноидов",Бессмертника песчаного цветков сумма флавоноидов,None,262 ₽,https://366.ru/p/flamin-tab-50mg-30-10716/,https://media.366.ru/sys_master/product/he2/h86/9194358702110.jpg
Фортранс порошок для раствора пакет 4 шт,"ИПСЕН, ФранцияМакрогол",Макрогол,None,571 ₽,https://366.ru/p/fortrans-por-d-rra-d-pr-vnutr-64g-4-10804/,https://media.366.ru/sys_master/product/h75/h4e/8815867101214.jpg
Хилак Форте капли для приема внутрь 100 мл,"ТЕВА, ГерманияЛактобактерии ацидофильные",Лактобактерии ацидофильные,None,712 ₽,https://366.ru/p/khilak-forte-kapli-100ml-10937/,https://media.366.ru/sys_master/images/hcb/h48/9384895938590.jpg
Хилак Форте капли для приема внутрь 30 мл,"ТЕВА, ГерманияЛактобактерии ацидофильные",Лактобактерии ацидофильные,None,416 ₽,https://366.ru/p/khilak-forte-kapli-30ml-10938/,https://media.366.ru/sys_master/product/hdb/h58/9384896430110.jpg
Холензим таблетки покрытые оболочкой 50 шт,"БИОТЭК, БеларусьЖелчь + Поджелудочной железы порошок + Слизистой тонкой кишки порошок",Желчь + Поджелудочной железы порошок + Слизистой тонкой кишки порошок,None,330 ₽,https://366.ru/p/kholenzim-tab-p-o-50-10969/,https://media.366.ru/sys_master/product/h64/h3c/8818172690462.jpg
Холосас сироп флакон 140г алтайвитамины,"АЛТАЙВИТАМИНЫ, РоссияШиповника плодов экстракт",Шиповника плодов экстракт,None,165 ₽,https://366.ru/p/kholosas-sirop-140g-10981/,https://media.366.ru/sys_master/product/h9a/hb5/8815877226526.jpg
Хофитол таблетки 60 шт,"МАЙОЛИ СПИНДЛЕР ЛАБ., ФранцияАртишока листьев экстракт",Артишока листьев экстракт,None,655 ₽,https://366.ru/p/khofitol-tab-p-o-60-10995/,https://media.366.ru/sys_master/product/h52/hfc/8818156404766.jpg
Холосас сироп флакон 300г алтайвитамины,"АЛТАЙВИТАМИНЫ, РоссияШиповника плодов экстракт",Шиповника плодов экстракт,None,271 ₽,https://366.ru/p/kholosas-sirop-300g-10983/,https://media.366.ru/sys_master/product/heb/hbd/8815877718046.jpg
Хофитол раствор 20 % флакон 120 мл,"МАЙОЛИ СПИНДЛЕР ЛАБ., ФранцияАртишока листьев экстракт",Артишока листьев экстракт,None,847 ₽,https://366.ru/p/khofitol-rr-20-120ml-10994/,https://media.366.ru/sys_master/product/hd6/h97/8818156175390.jpg
Энтеродез порошок для приготовления раствора 5 г,РоссияПовидон,Повидон,None,160 ₽,https://366.ru/p/enterodez-por-d-rra-d-pr-vnutr-pak-5g-11807/,https://media.366.ru/sys_master/product/hd3/hdf/8825321390110.jpg
Энтерол капсулы 250 мг 10 шт,"Biocodex, ФранцияЛиофилизированные Saccharamyces boulardi",Лиофилизированные Saccharamyces boulardi,None,492 ₽,https://366.ru/p/enterol-kaps-250mg-10-11808/,https://media.366.ru/sys_master/product/h3a/hc7/8818147688478.jpg
Эссенциале форте Н капсулы 300 мг 30 шт,"САНОФИ, ГерманияФосфолипиды",Фосфолипиды,None,784 ₽,https://366.ru/p/essenciale-forte-n-kaps-300mg-30-11875/,https://media.366.ru/sys_master/product/h34/h42/9899592056862.jpg
Эспумизан капсулы 40 мг 25 шт,"Berlin-Chemie, ГерманияСиметикон",Симетикон,None,444 ₽,https://366.ru/p/espumizan-kaps-40mg-25-11871/,https://media.366.ru/sys_master/product/h73/h00/8815903080478.jpg
Салофальк суппозитории 500 мг 30 шт,"Др. Фальк Фарма, ГерманияМесалазин",Месалазин,None,1 462 ₽,https://366.ru/p/salofalk-supp-rekt-500mg-30-11999/,https://media.366.ru/sys_master/product/h64/h68/8820674396190.jpg
Урсофальк суспензия для приема внутрь 250 мг/мл 250 мл,"Др. Фальк Фарма, ГерманияУрсодезоксихолевая кислота",Урсодезоксихолевая кислота,None,1 209 ₽,https://366.ru/p/ursofalk-susp-250ml-1-12002/,https://media.366.ru/sys_master/product/haf/h75/8815906979870.jpg
