Название;Производитель;Содержание;Количество на складе;Цена;Ссылка;Ссылка на изображение
Африн спрей назальный 0,05% 15 мл;БАЙЕР, КанадаОксиметазолин;Оксиметазолин;None;311 ₽;https://366.ru/p/afrin-sprej-naz-0-05-15ml-42240/;https://media.366.ru/sys_master/product/h7e/h9d/9190448300062.png
Африн Экстро спрей назальный 0,05% 15 мл;БАЙЕР, КанадаОксиметазолин;Оксиметазолин;None;385 ₽;https://366.ru/p/afrin-ekstro-sprej-naz-0-05-15ml-42242/;https://media.366.ru/sys_master/product/heb/h39/9190448758814.png
Бепантен крем 5% 100 г;БАЙЕР, ГерманияДекспантенол;Декспантенол;None;970 ₽;https://366.ru/p/bepanten-krem-d-naruzh-prim-5-100g-39801/;https://media.366.ru/sys_master/product/hac/h97/9190446006302.png
Супрадин Иммуно Форте саше 14 шт;БАЙЕР, Италия;None;None;588 ₽;https://366.ru/p/supradin-immuno-forte-sashe-14-198310/;https://media.366.ru/sys_master/product/hd7/h33/9933691158558.jpg
Терафлекс Адванс капсулы 120 шт;БАЙЕР, Соединенные Штаты АмерикиГлюкозамин + Ибупрофен + Хондроитина сульфат;Глюкозамин + Ибупрофен + Хондроитина сульфат;None;2 808 ₽;https://366.ru/p/terafleks-advans-kaps-120-25930/;https://media.366.ru/sys_master/product/h68/ha9/8816085368862.jpg
Вольтарен гель 2% 100 г;GlaxoSmith Kline Healthcare, ШвейцарияДиклофенак;Диклофенак;None;942 ₽;https://366.ru/p/voltaren-emulgel-2-100g-treug-kryshka-54835/;https://media.366.ru/sys_master/product/hd2/h57/9425629413406.jpg
АнтиГриппин таблетки шипучие малина 10 шт;ВАЛЕАНТ, ПольшаПарацетамол + Хлорфенамин + Аскорбиновая кислота;Парацетамол + Хлорфенамин + Аскорбиновая кислота;None;452 ₽;https://366.ru/p/antigrippin-ship-tab-10-malina-35871/;https://media.366.ru/sys_master/product/ha0/hd2/10036428308510.jpg
Релиф Адванс мазь ректальная 28,4 г;БАЙЕР, ГрецияБензокаин;Бензокаин;None;722 ₽;https://366.ru/p/relif-advans-maz-d-rekt-i-naruzh-pr28-4g-20063/;https://media.366.ru/sys_master/product/hc6/hc7/9190440501278.png
Релиф Адванс суппозитории ректальные 12 шт;БАЙЕР, ИталияБензокаин;Бензокаин;None;688 ₽;https://366.ru/p/relif-advans-supp-rekt-12-24661/;https://media.366.ru/sys_master/product/h3e/h11/9190444171294.png
Эриус сироп 0,5 мг/мл 60 мл;БАЙЕР, БельгияДезлоратадин;Дезлоратадин;None;793 ₽;https://366.ru/p/erius-sirop-0-5mg-ml-60ml-fl-1-13632/;https://media.366.ru/sys_master/product/h5c/he2/9190436831262.png
Тридерм мазь 15 г;БАЙЕР, БельгияБетаметазон + Гентамицин + Клотримазол;Бетаметазон + Гентамицин + Клотримазол;None;962 ₽;https://366.ru/p/triderm-maz-d-naruzh-prim-15g-43021/;https://media.366.ru/sys_master/product/ha1/h7d/9175785078814.png
Релиф ультра суппозитории ректальные 12 шт;БАЙЕР, Соединенные Штаты АмерикиПечени акулы масло + Фенилэфрин;Печени акулы масло + Фенилэфрин;None;736 ₽;https://366.ru/p/relif-ultra-supp-rekt-12-20668/;https://media.366.ru/sys_master/product/he4/h83/9205586362398.png
Ренни таблетки жевательные мята без сахара 12 шт;БАЙЕР, ФранцияКальция карбонат + Магния карбонат;Кальция карбонат + Магния карбонат;None;271 ₽;https://366.ru/p/renni-tab-zhev-bez-sakhara-12-mjata-44306/;https://media.366.ru/sys_master/product/hc5/h0a/9175790911518.png
Антифлу кидс порошок 5 шт;БАЙЕР, Соединенные Штаты АмерикиПарацетамол + Хлорфенамин + Аскорбиновая кислота;Парацетамол + Хлорфенамин + Аскорбиновая кислота;None;348 ₽;https://366.ru/p/antiflu-kids-por-d-prig-rra-5-42788/;https://media.366.ru/sys_master/product/h14/hbb/8817802903582.jpg
Тералив 275 таблетки 24 шт;БАЙЕР, РоссияНапроксен;Напроксен;None;396 ₽;https://366.ru/p/teraliv275tabl-p-o24-203728/;https://media.366.ru/sys_master/product/h41/h5f/9158215761950.png
Релиф Про суппозитории ректальные 12 шт;БАЙЕР, ИталияФлуокортолон + Лидокаин;Флуокортолон + Лидокаин;None;757 ₽;https://366.ru/p/relif-pro-supp-rekt-12-63686/;https://media.366.ru/sys_master/product/h5f/h01/9190456164382.png
Тералив 275 таблетки 12 шт;БАЙЕР, РоссияНапроксен;Напроксен;None;326 ₽;https://366.ru/p/teraliv275tabl-p-o12-203730/;https://media.366.ru/sys_master/product/ha0/hcd/9158215172126.png
Гинепристон таблетки 10 мг 1 шт;Обнинская химико-фармацевтическая компания, РоссияМифепристон;Мифепристон;None;561 ₽;https://366.ru/p/ginepriston-tab-10mg-1-32710/;https://media.366.ru/sys_master/product/h3d/h97/10057641263134.png
Опти-Фри раствор для контактных линз Реплениш 300 мл;Alcon Laboratories, Соединенные Штаты Америки;None;None;487 ₽;https://366.ru/p/optifri-replenish-rastvor-d-kont-l-300ml-36050/;https://media.366.ru/sys_master/product/h1f/hcd/9232352346142.jpg
Опти-фри раствор для контактных линз экспресс 355 мл;Alcon Laboratories, Соединенные Штаты Америки;None;None;474 ₽;https://366.ru/p/optifri-ekspress-rastvor-d-kont-l-355ml-16132/;https://media.366.ru/sys_master/product/h1f/h37/9239356047390.jpg
Систейн капли глазные 15 мл;Alcon Laboratories, Испания;None;None;708 ₽;https://366.ru/p/sistejn-kapli-gl-15ml-srvo-oftalm-39077/;https://media.366.ru/sys_master/product/h98/h12/8816477175838.jpg
Систейн Ультра капли глазные 15 мл;Alcon Laboratories, ИспанияСорбитол;Сорбитол;None;668 ₽;https://366.ru/p/sistejn-ultra-kap-gl-15ml-srvo-oft-39076/;https://media.366.ru/sys_master/product/hd8/h31/9239357423646.jpg
Опти-фри раствор для контактных линз Экспресс 120 мл;Alcon Laboratories, Соединенные Штаты Америки;None;None;303 ₽;https://366.ru/p/optifri-ekspress-rastvor-d-kont-l-120ml-13862/;https://media.366.ru/sys_master/product/hfc/h93/9239359324190.jpg
Систейн Ультра средство офтальмологическое 3 мл;Alcon Laboratories, Испания;None;None;364 ₽;https://366.ru/p/sistejn-ultra-srvo-oftalm-3ml-52639/;https://media.366.ru/sys_master/product/h7a/hcb/9239357882398.jpg
Валсартан таблетки 160 мг 30 шт;ВЕРТЕКС, Россия;None;None;529 ₽;https://366.ru/p/valsartan-tabl-p-pl-ob-160mg-30-209286/;https://media.366.ru/sys_master/product/h18/h59/9708251643934.jpg
Экофуцин суппозитории вагинальные 100 мг 3 шт;АВВА РУС, РоссияНатамицин;Натамицин;None;243 ₽;https://366.ru/p/ekofucin-supp-vag-100mg-3-60267/;https://media.366.ru/sys_master/product/h95/h07/9600394100766.jpg
Касторовое масло 30 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияКлещевины обыкновенной семян масло;Клещевины обыкновенной семян масло;None;79 ₽;https://366.ru/p/kastorovoe-maslo-30ml-30225/;https://media.366.ru/sys_master/product/h56/h3b/8820679606302.jpg
Глицин-биотики таблетки лингвальные 100мг N50;БИОТИКИ МНПК, РоссияГлицин;Глицин;None;35 ₽;https://366.ru/p/glicin-tab-podjazychnye-100mg-50-43915/;https://media.366.ru/sys_master/product/h95/hbc/8816755605534.jpg
Цинковая паста 25 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЦинка оксид;Цинка оксид;None;106 ₽;https://366.ru/p/cinkovaja-pasta-25-25g-43496/;https://media.366.ru/sys_master/product/h6c/h12/8816723853342.jpg
Бриллиантовый зеленый раствор спиртосодержащий 1% 10 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияБриллиантовый зеленый;Бриллиантовый зеленый;None;48 ₽;https://366.ru/p/brilliant-zelenyj-rr-1-10ml-30165/;https://media.366.ru/sys_master/product/h74/hf3/8816147791902.jpg
Нозефрин спрей назальный 50 мкг/доз 18 г;ВЕРТЕКС, Россия;None;None;573 ₽;https://366.ru/p/nozefrin-sprej-naz-50mkg-doz-18g-67870/;https://media.366.ru/sys_master/product/h64/he9/8839184941086.jpg
Спасатель бальзам 30 г;Люми, Россия;None;None;234 ₽;https://366.ru/p/spasatel-balzam-kosmetich-30g-25372/;https://media.366.ru/sys_master/product/h28/h31/9148281389086.jpg
Аторвастатин таблетки 10 мг 90 шт;ВЕРТЕКС, Россия;None;None;634 ₽;https://366.ru/p/atorvastatin-tabl-p-o-10mg-90-209278/;https://media.366.ru/sys_master/product/h38/h77/9708248662046.jpg
Паранит шампунь педикулицидный 200 мл;БИТТНЕР ФАРМА, Бельгия;None;None;1 117 ₽;https://366.ru/p/paranit-shampun-200ml-38048/;https://media.366.ru/sys_master/product/hc0/hb0/8827715289118.jpg
Витаон бэби 30 мл;АММА, Россия;None;None;296 ₽;https://366.ru/p/vitaon-bebi-30ml-korobka-3180/;https://media.366.ru/sys_master/product/h04/hb9/8818967085086.jpg
Розувастатин-Вертекс таблетки 10 мг 30 шт;ВЕРТЕКС, Россия;None;None;629 ₽;https://366.ru/p/rozuvastatinverteks-tab-p-p-ob-10mg-30-209282/;https://media.366.ru/sys_master/product/h6c/h20/9708249808926.jpg
Микстура от кашля сухая для взрослых порошок 1,7г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияАлтея лекарственного корней экстракт+Аммония хлорид+Аниса обыкновенного семян масло+Натрия бензоат+Натрия гидрокарбонат+Солодки корней экстракт;Алтея лекарственного корней экстракт+Аммония хлорид+Аниса обыкновенного семян масло+Натрия бензоат+Натрия гидрокарбонат+Солодки корней экстракт;None;11,50 ₽;https://366.ru/p/mikstura-sukhaja-ot-kashlja-d-vzr-por-1-7g-9870/;https://media.366.ru/sys_master/product/h63/h8c/8820932542494.jpg
Магния сульфат порошок 25 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияМагния сульфат;Магния сульфат;None;36 ₽;https://366.ru/p/magnija-sulfat-por-25g-45021/;https://media.366.ru/sys_master/product/h70/he4/8816827891742.jpg
Арепливир таблетки 200 мг 40 шт;БИОХИМИК, РоссияФавипиравир;Фавипиравир;None;5 275 ₽;https://366.ru/p/areplivir-tabl-p-p-o-200mg-40-210873/;https://media.366.ru/sys_master/product/hfb/h59/9901720895518.jpg
Камфорное масло 10% 30мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияКамфора;Камфора;None;40 ₽;https://366.ru/p/kamfornoe-maslo-10-30ml-12426/;https://media.366.ru/sys_master/product/h69/h55/8820655915038.jpg
Флуконазол капсулы 50 мг 7 шт;ВЕРТЕКС, РоссияФлуконазол;Флуконазол;None;65 ₽;https://366.ru/p/flukonazolverte-kaps-50mg-7-34110/;https://media.366.ru/sys_master/product/h5f/h88/8818128650270.jpg
Ихтиол суппозитории 200 мг 10 шт;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияИхтаммол;Ихтаммол;None;99 ₽;https://366.ru/p/ikhtiol-supp-200mg-10-191089/;https://media.366.ru/sys_master/product/h32/haa/9198972502046.png
Перекись водорода раствор 3% 100 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияВодорода пероксид;Водорода пероксид;None;13 ₽;https://366.ru/p/perekisi-vodoroda-rr-3-100ml-but-polim-35523/;https://media.366.ru/sys_master/product/hec/he3/8820943061022.jpg
Серная мазь 25 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияСера;Сера;None;65 ₽;https://366.ru/p/sernaja-prostaja-maz-d-naruzh-prim-25g-9320/;https://media.366.ru/sys_master/product/hef/h60/8846621573150.jpg
Хлоргексидин биглюконат раствор 0,05% 100 мл;ЮЖФАРМ, Россия;None;None;35 ₽;https://366.ru/p/khlorgeksidin-bigljukonat-rr-0-05-100ml-10949/;https://media.366.ru/sys_master/product/h58/h74/9198877016094.jpg
Эльжина таблетки вагинальные 9 шт;ВЕРТЕКС, РоссияОрнидазол + Неомицин + Преднизолон + Эконазол;Орнидазол + Неомицин + Преднизолон + Эконазол;None;645 ₽;https://366.ru/p/elzhina-tab-vag-9-58165/;https://media.366.ru/sys_master/product/haa/h47/8817990828062.jpg
Йод раствор для наружного применения спиртовой флаконы 5% 10 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЙод + [Калия йодид + Этанол];Йод + [Калия йодид + Этанол];None;53 ₽;https://366.ru/p/joda-spirt-rr-5-10ml-kryshkapomazok-40369/;https://media.366.ru/sys_master/product/h6c/h5e/8816531537950.jpg
Лизиноприл-Вертекс таблетки 10 мг 30 шт;ВЕРТЕКС, РоссияЛизиноприл;Лизиноприл;None;133 ₽;https://366.ru/p/lizinoprilverteks-tab-10mg-30-207131/;https://media.366.ru/sys_master/product/hfa/h52/9429254537246.jpg
Аленталь таблетки 100 мг 20 шт;ВЕРТЕКС, РоссияАцеклофенак;Ацеклофенак;None;280 ₽;https://366.ru/p/alental-tab-p-o-100mg-20-58163/;https://media.366.ru/sys_master/product/hd3/hbe/8826634469406.jpg
Сульсена паста туба 2% 75 г;МирроллаСелена сульфид;Селена сульфид;None;146 ₽;https://366.ru/p/sulsenovaja-pasta-sulsen-forte-2-75g-42012/;https://media.366.ru/sys_master/product/he4/h49/9527304585246.jpg
Бриллиантовый зеленый раствор спиртосодержащий 1% 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияБриллиантовый зеленый;Бриллиантовый зеленый;None;39 ₽;https://366.ru/p/brilliant-zelenyj-rr-1-25ml-40908/;https://media.366.ru/sys_master/product/hee/hea/8816573382686.jpg
Вита Верде дуба кора 50 г;Грин Сайд, Россия;None;None;71 ₽;https://366.ru/p/vita-verde-duba-kora-50g-211291/;https://media.366.ru/sys_master/product/h92/h3f/9900782682142.png
Элеутерококка экстракт жидкий 50 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЭлеутерококка колючего корневища и корни;Элеутерококка колючего корневища и корни;None;60 ₽;https://366.ru/p/eleuterokokka-ekstrakt-50ml-11734/;https://media.366.ru/sys_master/product/haa/h95/10053265162270.jpg
Пиона настойка 25мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияПиона уклоняющегося трава, корневища и корни;Пиона уклоняющегося трава, корневища и корни;None;25,50 ₽;https://366.ru/p/piona-nka-25ml-25473/;https://media.366.ru/sys_master/product/haa/h31/8816076292126.jpg
Люголя раствор с глицерином 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЙод + [Калия йодид+Глицерол];Йод + [Калия йодид+Глицерол];None;18 ₽;https://366.ru/p/ljugolja-rr-s-glicerinom-25g-38394/;https://media.366.ru/sys_master/product/h06/h02/8820197949470.jpg
Йодинол раствор с насадкой-распылителем 50 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЙод + [Калия йодид + Поливиниловый спирт];Йод + [Калия йодид + Поливиниловый спирт];None;149 ₽;https://366.ru/p/jodinol-rr-s-raspylitelem-50ml-45187/;https://media.366.ru/sys_master/product/ha8/h90/8816834805790.jpg
Экофурил капсулы 200 мг 30 шт;АВВА РУС, РоссияНифуроксазид;Нифуроксазид;None;475 ₽;https://366.ru/p/ekofuril-kaps-200mg-30-49711/;https://media.366.ru/sys_master/product/hba/h1a/8817000644638.jpg
Тримектал МВ таблетки 35 мг 120 шт;ВЕРТЕКС, РоссияТриметазидин;Триметазидин;None;801 ₽;https://366.ru/p/trimektal-mv-tab-p-pl-ob-35mg-120-34658/;https://media.366.ru/sys_master/product/h2d/h11/8816296558622.jpg
Глимепирид таблетки 2 мг 30 шт;ВЕРТЕКС, РоссияГлимепирид;Глимепирид;None;226 ₽;https://366.ru/p/glimepiridverte-tab-2mg-30-40806/;https://media.366.ru/sys_master/product/hd9/h47/8821417050142.jpg
Глицерин суппозитории ректальные 1,24 г 10 шт;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияГлицерол;Глицерол;None;188 ₽;https://366.ru/p/glicerin-supp-rekt-1-24-10-197821/;https://media.366.ru/sys_master/product/h97/h52/9487371272222.jpg
Экофурил капсулы 100 мг 30 шт;АВВА РУС, РоссияНифуроксазид;Нифуроксазид;None;260 ₽;https://366.ru/p/ekofuril-kaps-100mg-30-49709/;https://media.366.ru/sys_master/product/hbf/h54/8816999661598.jpg
Йодинол раствор 100 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЙод + [Калия йодид + Поливиниловый спирт];Йод + [Калия йодид + Поливиниловый спирт];None;35 ₽;https://366.ru/p/jodinol-rr-d-mest-i-naruzh-prim-100ml-4689/;https://media.366.ru/sys_master/product/h6a/h45/8820608434206.jpg
Грудной эликсир раствор для приема внутрь 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияАммиак + Аниса обыкновенного семян масло + Солодки корней экстракт;Аммиак + Аниса обыкновенного семян масло + Солодки корней экстракт;None;26 ₽;https://366.ru/p/grudnoj-eliksir-25ml-26265/;https://media.366.ru/sys_master/product/h60/hb4/8818791612446.jpg
Клей бф-6 10г туба;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияФенол;Фенол;None;78 ₽;https://366.ru/p/klej-bf6-rr-d-naruzh-prim-10g-39785/;https://media.366.ru/sys_master/product/he5/hc4/8844737380382.jpg
Мотониум таблетки покрытые оболочкой 10мг N30;АВВА РУС, РоссияДомперидон;Домперидон;None;300 ₽;https://366.ru/p/motonium-tab-p-o-10mg-30-34573/;https://media.366.ru/sys_master/product/haa/h0f/8816290299934.jpg
Прополис настойка 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияПрополис;Прополис;None;81 ₽;https://366.ru/p/propolisa-nka-25ml-8647/;https://media.366.ru/sys_master/product/h22/h09/8817348083742.jpg
Вазелиновое масло 100 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияПарафин жидкий;Парафин жидкий;None;77 ₽;https://366.ru/p/vazelinovoe-maslo-d-priema-vnutr-100ml-15598/;https://media.366.ru/sys_master/product/h43/h39/8815953444894.jpg
Календулы настойка 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, Россия;None;None;31 ₽;https://366.ru/p/kalenduly-nka-25ml-191019/;https://media.366.ru/sys_master/product/h68/ha7/9198966997022.png
Глицин- Биотики таблетки 100 мг 100 шт;Россия;None;None;70 ₽;https://366.ru/p/glicin-biotiki-tabl-podjaz-100mg-100-194110/;https://media.366.ru/sys_master/product/h17/hc1/9695667847198.jpg
Скипидарная мазь 25 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияТерпентинное масло;Терпентинное масло;None;40 ₽;https://366.ru/p/skipidarnaja-maz-d-naruzh-prim-25g-tub-42568/;https://media.366.ru/sys_master/product/hcc/h17/8820311982110.jpg
Ихтиол мазь 10% 25 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияИхтаммол;Ихтаммол;None;52 ₽;https://366.ru/p/ikhtiolovaja-maz-d-naruzh-prim-10-25g-4671/;https://media.366.ru/sys_master/product/h7b/h0e/8816886874142.jpg
ВитаВерде облепиховое масло Алтай Элитное 180мг 50мл;Грин Сайд, Россия;None;None;290 ₽;https://366.ru/p/vitaverde-oblep-masl-altaj-elit180mg50ml-211304/;https://media.366.ru/sys_master/product/hbd/h2a/9900785434654.png
Вишневского линимент бальзамич. 30г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияДеготь + Трибромфенолята висмута и висмута оксида комплекс;Деготь + Трибромфенолята висмута и висмута оксида комплекс;None;64 ₽;https://366.ru/p/vishnevskogo-liniment-30g-3245/;https://media.366.ru/sys_master/product/h02/h23/8844641337374.jpg
Глимепирид таблетки 4 мг 30 шт;ВЕРТЕКС, РоссияГлимепирид;Глимепирид;None;347 ₽;https://366.ru/p/glimepiridverte-tab-4mg-30-40808/;https://media.366.ru/sys_master/product/h8b/he4/8821447131166.jpg
Люголя раствор с глицерином с насадкой-распылителем 50 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЙод + [Калия йодид+Глицерол];Йод + [Калия йодид+Глицерол];None;130 ₽;https://366.ru/p/ljugolja-rr-s-glicerinom-50g-s-raspylit-44700/;https://media.366.ru/sys_master/product/h65/hdb/8816818094110.jpg
Фундизол крем 30 мл;АММА, Россия;None;None;171 ₽;https://366.ru/p/fundizol-krem-30ml-49503/;https://media.366.ru/sys_master/product/hb2/h81/8826449395742.jpg
Карведилол Верте таблетки 25 мг 30 шт;ВЕРТЕКС, РоссияКарведилол;Карведилол;None;369 ₽;https://366.ru/p/karvedilolverte-tabl-25mg-n30-31206/;https://media.366.ru/sys_master/product/hb7/h46/8816177152030.jpg
Монтелукаст 0,01 г таблетки 30 шт;ВЕРТЕКС, РоссияМонтелукаст;Монтелукаст;None;710 ₽;https://366.ru/p/montelukast-tab-10mg-30-58160/;https://media.366.ru/sys_master/product/h84/h02/8817989353502.jpg
Мята перечная настойка 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияМяты перечной листья;Мяты перечной листья;None;34 ₽;https://366.ru/p/mjaty-perechnoj-nka-25ml-38110/;https://media.366.ru/sys_master/product/hef/hb6/8819700138014.jpg
Аторвастатин Верте таблетки 20 мг 30 шт;ВЕРТЕКС, РоссияАторвастатин;Аторвастатин;None;423 ₽;https://366.ru/p/atorvastatinverte-tab-p-o-20mg-30-45758/;https://media.366.ru/sys_master/product/hd3/h7f/8816867868702.jpg
Салицилово-цинковая паста 25 г;Тверская ФФ, Россия;None;None;33 ₽;https://366.ru/p/salicilovocinkovaja-pasta-25g-9147/;https://media.366.ru/sys_master/product/h26/h77/9814772580382.jpg
Пустырника настойка 25 мл;ИВАНОВСКАЯ ФАРМАЦЕВИЧЕСКАЯ ФАБРИКА ОАО, Россия;None;None;40 ₽;https://366.ru/p/pustyrnika-nka-25ml-8718/;https://media.366.ru/sys_master/product/h22/h45/9518071906334.jpg
Монтелукаст таблетки 5 мг 28 шт;ВЕРТЕКС, РоссияМонтелукаст;Монтелукаст;None;879 ₽;https://366.ru/p/montelukast-tab-zhevat-5mg-28-45763/;https://media.366.ru/sys_master/product/h7a/h42/8818631671838.jpg
Элтацин таблетки подъязычные 30 шт;БИОТИКИ МНПК, РоссияГлутаминовая кислота;Глутаминовая кислота;None;285 ₽;https://366.ru/p/eltacin-tab-podjazychnye-30-22888/;https://media.366.ru/sys_master/product/h69/hc4/9388680544286.png
Винилин бальзам 50 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияПоливинокс;Поливинокс;None;183 ₽;https://366.ru/p/vinilin-balzam-fl-50g-3108/;https://media.366.ru/sys_master/product/h18/h33/8820131397662.jpg
Перца стручкового настойка 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияКапсацин;Капсацин;None;26 ₽;https://366.ru/p/perca-struchkovogo-nka-25ml-34299/;https://media.366.ru/sys_master/product/h57/hd7/8821114372126.jpg
Салициловая мазь мазь 2 % 25 г;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияСалициловая кислота;Салициловая кислота;None;24 ₽;https://366.ru/p/salicilovaja-maz-d-naruzh-prim-2-25g-9142/;https://media.366.ru/sys_master/product/hd2/h15/8817360437278.jpg
Левомикон мазь 30 г;ТУЛЬСКАЯ ФАРМ ФАБРИКАДиоксометилтетрагидропиримидин + Хлорамфеникол;Диоксометилтетрагидропиримидин + Хлорамфеникол;None;148 ₽;https://366.ru/p/levomikon-maz-30g-71014/;https://media.366.ru/sys_master/product/h93/h3d/8880092348446.jpg
