Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
"Ксалатан капли глазные 0,005% 2,5 мл","Пфайзер+, БельгияЛатанопрост",Латанопрост,None,851 ₽,https://366.ru/p/ksalatan-gl-kap-0-005g-2-5ml-flkap1-5557/,https://media.366.ru/sys_master/product/h7b/h93/8820512489502.jpg
"Ксалатан капли глазные 2,5 мл флакон 3 шт","Пфайзер+, БельгияЛатанопрост",Латанопрост,None,1 941 ₽,https://366.ru/p/ksalatan-gl-kap-0-005g-2-5ml-flkap-3-38638/,https://media.366.ru/sys_master/product/h6d/h75/8818083463198.jpg
"Ксалаком капли глазные флакон 2,5 мл","Пфайзер+, БельгияЛатанопрост + Тимолол",Латанопрост + Тимолол,None,1 089 ₽,https://366.ru/p/ksalakom-gl-kap-0-005g-2-5ml-1-30467/,https://media.366.ru/sys_master/product/h2d/h14/8825665978398.jpg
Анауран капли ушные 25 мл,"ZAMBON GROUP, ИталияЛидокаин + Неомицин + Полимиксин B",Лидокаин + Неомицин + Полимиксин B,None,431 ₽,https://366.ru/p/anauran-ushn-kapli-25ml-1747/,https://media.366.ru/sys_master/product/h7d/hdc/9447425802270.jpg
"Арутимол капли глазные 0,25% 5 мл","ВАЛЕАНТ, ГерманияТимолол",Тимолол,None,60 ₽,https://366.ru/p/arutimol-gl-kapli-0-25-5ml-1904/,https://media.366.ru/sys_master/product/hd7/h05/8815987884062.jpg
"Арутимол капли глазные 0,5% 5 мл","ВАЛЕАНТ, ГерманияТимолол",Тимолол,None,95 ₽,https://366.ru/p/arutimol-gl-kapli-0-5-5ml-1905/,https://media.366.ru/sys_master/product/he1/ha7/8815988375582.jpg
"Бетоптик капли глазные 0,5% 5мл","Alcon Laboratories, БельгияБетаксолол",Бетаксолол,None,524 ₽,https://366.ru/p/betoptik-gl-kapli-0-5-5ml-2367/,https://media.366.ru/sys_master/product/h13/h4c/8818188517406.jpg
"Бетоптик С капли глазные 0,25% 5 мл","Alcon Laboratories, БельгияБетаксолол",Бетаксолол,None,524 ₽,https://366.ru/p/betoptik-s-gl-kapli-0-25-5ml-2368/,https://media.366.ru/sys_master/product/hcf/h91/8825513246750.jpg
"Гидрокортизон мазь глазная 0,5% 3 г","ВАЛЕАНТ, ПольшаГидрокортизон",Гидрокортизон,None,145 ₽,https://366.ru/p/gidrokortizon-gl-maz-0-5-3g-3540/,https://media.366.ru/sys_master/product/h8d/hf6/8818163056670.jpg
Каталин таблетки для глазных капель 75 мг + растворитель 15 мл,"СЕНДЗЮ ФАРМАЦЕВТИКАЛ КО, ЯпонияПиреноксин",Пиреноксин,None,667 ₽,https://366.ru/p/katalin-tab-prigot-gl-kap-s-rlem-15ml-4964/,https://media.366.ru/sys_master/product/h6c/h31/8816998940702.jpg
Корнерегель гель глазные 5% 5 г,"ВАЛЕАНТ, ГерманияДекспантенол",Декспантенол,None,682 ₽,https://366.ru/p/korneregel-gl-gel-5-5g-5342/,https://media.366.ru/sys_master/product/hf2/hf0/10036447313950.jpg
Макситрол капли глазные 5 мл,"Alcon Laboratories, БельгияДексаметазон + Неомицин + Полимиксин B",Дексаметазон + Неомицин + Полимиксин B,None,702 ₽,https://366.ru/p/maksitrol-gl-kapli-0-1-5ml-6107/,https://media.366.ru/sys_master/product/h16/h5d/8817282777118.jpg
Максидекс капли глазные 5 мл,"Alcon Laboratories, БельгияДексаметазон",Дексаметазон,None,447 ₽,https://366.ru/p/maksideks-gl-kapli-0-1-5ml-6104/,https://media.366.ru/sys_master/product/h1b/h8b/8818132090910.jpg
"Нормакс капли глазные и ушные 0,3% флакон 5 мл","ИПКА ЛАБ., ИндияНорфлоксацин",Норфлоксацин,None,270 ₽,https://366.ru/p/normaks-kapli-gl-ushn-5ml-7121/,https://media.366.ru/sys_master/product/hd2/hb7/8817322033182.jpg
"Окумед капли глазные 0,5% 5 мл","СЕНТИСС, ИндияТимолол",Тимолол,None,60 ₽,https://366.ru/p/okumed-gl-kapli-0-5-5ml-flkap-1-7244/,https://media.366.ru/sys_master/product/hb1/h3c/8817327439902.jpg
"Окупрес-Е капли глазные 0,5% 5 мл","КАДИЛА ФАРМАСЬЮТИКАЛЗ ЛИМИТЕД, ИндияТимолол",Тимолол,None,52 ₽,https://366.ru/p/okuprese-gl-kapli-0-5-5ml-7248/,https://media.366.ru/sys_master/product/h14/had/8846518681630.jpg
Отофа капли ушные 10 мл,"РУСФИК, ФранцияРифамицин",Рифамицин,None,190 ₽,https://366.ru/p/otofa-ushn-kapli-10ml-7333/,https://media.366.ru/sys_master/product/hf7/h94/8817328914462.jpg
Отинум капли ушные 20% 10 г,"МЕДА ФАРМА, ПольшаХолина салицилат",Холина салицилат,None,336 ₽,https://366.ru/p/otinum-ushn-kapli-20-10g-7328/,https://media.366.ru/sys_master/product/hff/h7d/9667013214238.png
Отипакс капли ушные 15мл,"Biocodex, ФранцияЛидокаин + Феназон",Лидокаин + Феназон,None,513 ₽,https://366.ru/p/otipaks-ushn-kapli-15ml-7329/,https://media.366.ru/sys_master/product/h48/h9d/8817328422942.jpg
Офтан Катахром капли глазные 10 мл,"САНТЭН, ФинляндияАденозин + Никотинамид + Цитохром С",Аденозин + Никотинамид + Цитохром С,None,521 ₽,https://366.ru/p/oftankatakhrom-gl-kapli-10ml-7346/,https://media.366.ru/sys_master/product/hca/h84/8817330126878.jpg
"Офтан-дексаметазон капли глазные 0,1% 5 мл","САНТЭН, ФинляндияДексаметазон",Дексаметазон,None,323 ₽,https://366.ru/p/oftandeksametazon-gl-kapli-0-1-5ml-7344/,https://media.366.ru/sys_master/product/h07/h55/8818063245342.jpg
"Офтан Тимолол капли глазные 0,5% 5 мл","САНТЭН, ФинляндияТимолол",Тимолол,None,71 ₽,https://366.ru/p/oftantimolol-gl-kapli-0-5-5ml-7349/,https://media.366.ru/sys_master/product/h4f/h58/8817330389022.jpg
"Полидекса капли ушные 10,5 мл","РУСФИК, ФранцияДексаметазон + Неомицин + Полимиксин B",Дексаметазон + Неомицин + Полимиксин B,None,410 ₽,https://366.ru/p/polideksa-ushn-kapli-10-5ml-8087/,https://media.366.ru/sys_master/product/h09/h8a/8817342578718.jpg
ReNu Bausch & Lomb MultiPlus раствор для контактных линз,"ВАЛЕАНТ, Италия",None,None,422 ₽,https://366.ru/p/rastvor-d-kont-linz-renu-multiplus-240ml-8774/,https://media.366.ru/sys_master/product/h9a/ha6/8819028099102.jpg
ReNu Bausch & Lomb MultiPlus раствор для контактных линз,"ВАЛЕАНТ, Италия",None,None,350 ₽,https://366.ru/p/rastvor-d-kont-linz-renu-multiplus-120ml-8772/,https://media.366.ru/sys_master/product/ha7/h7c/8819027869726.jpg
Тетрациклиновая мазь глазная 1% 3г,"ТАТХИМФАРМПРЕПАРАТЫ, РоссияТетрациклин",Тетрациклин,None,51 ₽,https://366.ru/p/tetraciklinovaja-gl-maz-1-3g-10136/,https://media.366.ru/sys_master/product/hd2/h16/8817382817822.jpg
"Тобрекс капли глазные 0,3% 5 мл 1 шт","Alcon Laboratories, БельгияТобрамицин",Тобрамицин,None,203 ₽,https://366.ru/p/tobreks-gl-kapli-flkap-0-3-5ml-1-10207/,https://media.366.ru/sys_master/product/hab/h28/8815843442718.jpg
Трусопт капли глазные 2% 5 мл,"САНТЭН, ФранцияДорзоламид",Дорзоламид,None,350 ₽,https://366.ru/p/trusopt-gl-kapli-2-5ml-10381/,https://media.366.ru/sys_master/product/hdf/h65/8815850684446.jpg
Фотил форте капли глазные 5 мл,"САНТЭН, ФинляндияПилокарпин + Тимолол",Пилокарпин + Тимолол,None,399 ₽,https://366.ru/p/fotil-forte-gl-kapli-40mg-5mg-ml-fl-5ml-10814/,https://media.366.ru/sys_master/product/h2c/h4c/8815868444702.jpg
Фотил капли глазные 5 мл,"САНТЭН, ФинляндияПилокарпин + Тимолол",Пилокарпин + Тимолол,None,399 ₽,https://366.ru/p/fotil-gl-kapli-20mg-5mg-ml-5ml-flkap-10813/,https://media.366.ru/sys_master/product/h31/h0e/8815867953182.jpg
Фуциталмик капли глазные 1% 5 г,"ТАКЕДА ФАРМАСЬЮТИКАЛС, ДанияФузидовая кислота",Фузидовая кислота,None,403 ₽,https://366.ru/p/fucitalmik-gl-kapli-1-5g-10900/,https://media.366.ru/sys_master/product/h7f/h91/8817390026782.jpg
Ципролет капли глазные 3 мг/мл флакон 5 мл,"ДР.РЕДДИС, ИндияЦипрофлоксацин",Ципрофлоксацин,None,61 ₽,https://366.ru/p/ciprolet-gl-kapli-0-3-5ml-11149/,https://media.366.ru/sys_master/product/h52/h30/9527501586462.png
"Ципромед капли глазные 0,3% 5мл","СЕНТИСС, ИндияЦипрофлоксацин",Ципрофлоксацин,None,136 ₽,https://366.ru/p/cipromed-gl-kapli-0-3-5ml-flkap-1-11154/,https://media.366.ru/sys_master/product/h81/h94/8821484781598.jpg
"Ципромед капли ушные 0,3% 10мл","СЕНТИСС, ИндияЦипрофлоксацин",Ципрофлоксацин,None,161 ₽,https://366.ru/p/cipromed-ushn-kapli-0-3-10ml-flkap-1-11155/,https://media.366.ru/sys_master/product/hd9/hc5/8821485895710.jpg
Эритромицин мазь глазная 10000Е 10 г,"ТАТХИМФАРМПРЕПАРАТЫ, РоссияЭритромицин",Эритромицин,None,136 ₽,https://366.ru/p/eritromicin-maz-gl-10000ed-g-10g-11851/,https://media.366.ru/sys_master/product/ha4/h74/8817399693342.jpg
Софрадекс капли глазные/ушные 5 мл,"САНОФИ, ИндияГрамицидин С + Дексаметазон + Фрамицетин",Грамицидин С + Дексаметазон + Фрамицетин,None,447 ₽,https://366.ru/p/sofradeks-gl-ushn-kapli-5ml-12964/,https://media.366.ru/sys_master/product/hde/h50/8815913599006.jpg
Офтальмоферон капли глазные 10 мл,"ФИРН М, РоссияИнтерферон альфа-2b человеческий рекомбинантный",Интерферон альфа-2b человеческий рекомбинантный,None,448 ₽,https://366.ru/p/oftalmoferon-gl-kapli-10ml-13173/,https://media.366.ru/sys_master/product/ha9/h9c/8818115117086.jpg
"Алкаин глазные капли 0,5% 15мл","Alcon Laboratories, БельгияПроксиметакаин",Проксиметакаин,None,644 ₽,https://366.ru/p/alkain-gl-kapli-0-5-15ml-13740/,https://media.366.ru/sys_master/product/h1d/h60/8817415520286.jpg
"Эмоксипин раствор ампулы 0,01/мл 1 мл 10 шт","Фармстандарт+, РоссияМетилэтилпиридинол",Метилэтилпиридинол,None,393 ₽,https://366.ru/p/emoksipin-rr-d-in-10mg-ml-1ml-amp-10-14668/,https://media.366.ru/sys_master/product/hc0/h44/8815938600990.jpg
"Ирифрин капли глазные 2,5% 5мл","СЕНТИСС, ИндияФенилэфрин",Фенилэфрин,None,849 ₽,https://366.ru/p/irifrin-gl-kapli-2-5-5ml-15207/,https://media.366.ru/sys_master/product/hab/hd3/8901485068318.jpg
"Траватан капли глазные 40 мг/мл 2,5 мл","Alcon Laboratories, БельгияТравопрост",Травопрост,None,914 ₽,https://366.ru/p/travatan-gl-kapli-40mkg-ml-2-5ml-1-15409/,https://media.366.ru/sys_master/product/he7/h75/8815949152286.jpg
"Флоксал мазь глазная 0,3% 3 г","ВАЛЕАНТ, ГерманияОфлоксацин",Офлоксацин,None,185 ₽,https://366.ru/p/floksal-gl-maz-0-3-3g-17200/,https://media.366.ru/sys_master/product/h19/hd6/10036405370910.jpg
"Индоколлир капли глазные 0,1% 5 мл","ВАЛЕАНТ, ФранцияИндометацин",Индометацин,None,629 ₽,https://366.ru/p/indokollir-gl-kapli-0-1-5ml-17201/,https://media.366.ru/sys_master/product/hbf/h2b/10036406353950.jpg
"Флоксал капли глазные 0,3% 5 мл","ВАЛЕАНТ, ГерманияОфлоксацин",Офлоксацин,None,224 ₽,https://366.ru/p/floksal-gl-kapli-0-3-5ml-17206/,https://media.366.ru/sys_master/product/h9b/h7e/10036407336990.jpg
Тобрадекс капли глазные 5 мл,"Alcon Laboratories, БельгияДексаметазон + Тобрамицин",Дексаметазон + Тобрамицин,None,557 ₽,https://366.ru/p/tobradeks-gl-kapli-5ml-17325/,https://media.366.ru/sys_master/product/hb8/h77/8825429753886.jpg
"Видисик гель 0,2 % 10 г","ВАЛЕАНТ, ГерманияКарбомер",Карбомер,None,432 ₽,https://366.ru/p/vidisik-gl-gel-0-2-10g-19633/,https://media.366.ru/sys_master/product/h29/h36/8818161680414.jpg
Корнерегель гель глазные 5% 10 г,"ВАЛЕАНТ, ГерманияДекспантенол",Декспантенол,None,867 ₽,https://366.ru/p/korneregel-gl-gel-5-10g-20140/,https://media.366.ru/sys_master/product/h78/hb7/10036413956126.jpg
Кандибиотик капли ушные флакон 5 мл,"Glenmark Pharmaceuticals, ИндияХлорамфеникол",Хлорамфеникол,None,431 ₽,https://366.ru/p/kandibiotik-ushn-kapli-5ml-20293/,https://media.366.ru/sys_master/product/h1a/ha1/9053925015582.jpg
Хило-Комод раствор офтальмологический 10 мл,"Ursapharm Arzneimittel, ГерманияНатрия гиалуронат",Натрия гиалуронат,None,586 ₽,https://366.ru/p/khilokomod-rr-uvlazhn-d-glaz-10ml-21682/,https://media.366.ru/sys_master/product/hbc/h47/8816011018270.jpg
Витабакт капли глазные 10 мл,"ТЕА ФАРМА, ФранцияПиклоксидин",Пиклоксидин,None,505 ₽,https://366.ru/p/vitabakt-gl-kapli-0-05-10ml-flkap-1-22402/,https://media.366.ru/sys_master/product/h5f/h18/8818160762910.jpg
Слеза натуральная капли глазные 15 мл,"Alcon Laboratories, БельгияГипромеллоза + Декстран",Гипромеллоза + Декстран,None,514 ₽,https://366.ru/p/sleza-naturalnaja-gl-kapli-15ml-22563/,https://media.366.ru/sys_master/product/h1b/h38/8817493114910.jpg
Оксиал раствор офтальмологический увлажняющий 10 мл,"ВАЛЕАНТ, ИталияГиалуроновая кислота",Гиалуроновая кислота,None,768 ₽,https://366.ru/p/oksial-rr-oftalmolog-uvlazhn-10ml-fl-22820/,https://media.366.ru/sys_master/product/hd0/h9b/8816031203358.jpg
"Опатанол капли глазные 0,1% 5 мл","Alcon Laboratories, БельгияОлопатадин",Олопатадин,None,628 ₽,https://366.ru/p/opatanol-kapli-d-glaz-0-1-5ml-25394/,https://media.366.ru/sys_master/product/h19/h2f/8816074817566.jpg
"Офтагель гель глазные 2,5 мг/г 10 г","САНТЭН, ГерманияКарбомер",Карбомер,None,481 ₽,https://366.ru/p/oftagel-gl-gel-2-5mg-g-10g-27407/,https://media.366.ru/sys_master/product/h77/h9d/8831044255774.jpg
Таурин капли глазные 4% 10 мл,"Фармстандарт+, РоссияТаурин",Таурин,None,24 ₽,https://366.ru/p/taurin-gl-kapli-4-fl-kapeln-10ml-27825/,https://media.366.ru/sys_master/product/hf7/he4/8818748031006.jpg
"Офтаквикс капли глазные 0,5% 5 мл","САНТЭН, ФинляндияЛевофлоксацин",Левофлоксацин,None,246 ₽,https://366.ru/p/oftakviks-gl-kapli-0-5-5ml-28876/,https://media.366.ru/sys_master/product/h25/h7e/8816140091422.jpg
"Дексаметазон Ромфарм капли глазные 0,1% 10 мл","К.О. Ромфарм Компани С.Р.Л., РумынияДексаметазон",Дексаметазон,None,223 ₽,https://366.ru/p/deksametazon-gl-kapli-0-1-10ml-29951/,https://media.366.ru/sys_master/product/h24/h0f/8818130485278.jpg
"Окупрес-Е глазные капли 0,25% 5 мл","Cadila Pharmaceuticals, ИндияТимолол",Тимолол,None,33 ₽,https://366.ru/p/okuprese-gl-kapli-0-25-5ml-30175/,https://media.366.ru/sys_master/product/h75/haf/8817577361438.jpg
"Тобропт глазные капли 0,3% 5 мл","К.О. Ромфарм Компани С.Р.Л., РумынияТобрамицин",Тобрамицин,None,132 ₽,https://366.ru/p/tobropt-gl-kapli-0-3-5ml-30409/,https://media.366.ru/sys_master/product/h3f/h22/8825663946782.jpg
Отирелакс капли ушные 15 мл,"К.О. Ромфарм Компани С.Р.Л., РумынияЛидокаин + Феназон",Лидокаин + Феназон,None,366 ₽,https://366.ru/p/otirelaks-kapli-ushnye-15ml-30491/,https://media.366.ru/sys_master/product/h60/h53/8818197463070.jpg
"Тобрекс 2Х капли глазные 0,3% 5 мл","Alcon Laboratories, ИспанияТобрамицин",Тобрамицин,None,206 ₽,https://366.ru/p/tobreks-2x-gl-kapli-flkap-0-3-5ml-1-31085/,https://media.366.ru/sys_master/product/hfc/hf2/8816173711390.jpg
"Визоптик капли глазные 0,05% флакон-капельница 15 мл","К.О. Ромфарм Компани С.Р.Л., РумынияТетризолин",Тетризолин,None,423 ₽,https://366.ru/p/vizoptik-kapli-glazn-0-05-15ml-flkap1-31171/,https://media.366.ru/sys_master/product/h46/h6d/8816175677470.jpg
Азопт капли глазные 1% 5 мл,"Alcon Laboratories, БельгияБринзоламид",Бринзоламид,None,1 090 ₽,https://366.ru/p/azopt-gl-kapli-flkap-1-5ml-31374/,https://media.366.ru/sys_master/product/h9c/he6/8816182525982.jpg
Эмокси-Оптик капли глазные 1% 5 мл 1 шт,"СИНТЕЗ АКО, РоссияМетилэтилпиридинол",Метилэтилпиридинол,None,288 ₽,https://366.ru/p/emoksioptik-gl-kapli-1-5ml-1-32940/,https://media.366.ru/sys_master/product/hc3/hab/8817611407390.jpg
"Сульфацил-натрия капли глазные 20% 1,5 мл 2 шт","МОСКОВСКИЙ ЭНДОКРИННЫЙ ЗАВОД, РоссияСульфацетамид",Сульфацетамид,None,59 ₽,https://366.ru/p/sulfacilnatrija-gl-kapli-20-1-5ml-2-33167/,https://media.366.ru/sys_master/product/h7b/h2d/8820051345438.jpg
"Ксонеф капли глазные флакон-капли 0,5% 5мл",СЕНТИССБетаксолол,Бетаксолол,None,442 ₽,https://366.ru/p/ksonef-kapli-glaznye-0-5-5ml-33391/,https://media.366.ru/sys_master/product/h85/h35/8818202509342.jpg
Тауфон Фармстандарт капли глазные 4% 10 мл,"Фармстандарт+, РоссияТаурин",Таурин,None,156 ₽,https://366.ru/p/taufon-gl-kapli-4-fl-kapeln-10ml-33511/,https://media.366.ru/sys_master/product/h7e/h5a/9604824268830.jpg
"Бетофтан глазные капли 0,5% 5 мл","К.О. Ромфарм Компани С.Р.Л., РумынияБетаксолол",Бетаксолол,None,417 ₽,https://366.ru/p/betoftan-gl-kapli-0-5-5ml-33682/,https://media.366.ru/sys_master/product/hee/h4a/9760056180766.jpg
"Сигницеф капли глазные флакон-капельница 0,5% 5 мл","СЕНТИСС, ИндияЛевофлоксацин",Левофлоксацин,None,247 ₽,https://366.ru/p/signicef-gl-kapli-0-5-5ml-33788/,https://media.366.ru/sys_master/product/h5c/he1/8821237940254.jpg
"Данцил капли глазные /уш. флакон-кап 0,3% 5мл N1","СЕНТИСС, ИндияОфлоксацин",Офлоксацин,None,170 ₽,https://366.ru/p/dancil-gl-ushn-kapli-0-3-5ml-33789/,https://media.366.ru/sys_master/product/h57/ha6/8820470775838.jpg
"Окомистин капли глазные флакон-капельница 0,01% 10 мл","ИНФАМЕД К, РоссияБензилдиметил-миристоиламино-пропиламмоний",Бензилдиметил-миристоиламино-пропиламмоний,None,260 ₽,https://366.ru/p/okomistin-gl-kapli-0-01-10ml-34276/,https://media.366.ru/sys_master/product/h37/h96/9639116177438.png
"Глаупрост капли глазные флакон-капельница 0,005% 2,5 мл","К.О. Ромфарм Компани С.Р.Л., РумынияЛатанопрост",Латанопрост,None,862 ₽,https://366.ru/p/glauprost-gl-kapli-0-005-2-5ml-flkap1-35090/,https://media.366.ru/sys_master/product/h9a/h9c/8816329064478.jpg
Визин Классический капли глазные 15 мл,"Johnson & Johnson, БельгияТетризолин",Тетризолин,None,505 ₽,https://366.ru/p/vizin-klassicheskij-gl-kapli-15ml-35186/,https://media.366.ru/sys_master/product/h27/h18/8818155716638.jpg
"Окумед капли глазные 0,5% флаконы 10 мл","СЕНТИСС, ИндияТимолол",Тимолол,None,70 ₽,https://366.ru/p/okumed-gl-kapli-0-5-10ml-flkap-1-35584/,https://media.366.ru/sys_master/product/hc4/h41/8816348102686.jpg
"Вигамокс капли глазные фл-капли 0,5% 5мл","Alcon Laboratories, Соединенные Штаты АмерикиМоксифлоксацин",Моксифлоксацин,None,243 ₽,https://366.ru/p/vigamoks-gl-kapli-0-5-5ml-35633/,https://media.366.ru/sys_master/product/h7c/hcb/8816350068766.jpg
Блефарогель-1 гель глазные 15 мл,"ГЕЛЬТЕК, РоссияГиалуроновая кислота",Гиалуроновая кислота,None,325 ₽,https://366.ru/p/blefarogel-1-d-ukhoda-za-vekami-15g-imn-35660/,https://media.366.ru/sys_master/product/hc3/h73/8818702155806.jpg
Блефарогель-2 гель глазной 15 мл,"ГЕЛЬТЕК, РоссияГиалуроновая кислота + Препараты серы",Гиалуроновая кислота + Препараты серы,None,325 ₽,https://366.ru/p/blefarogel-2-d-ukhoda-za-vekami-15g-imn-35661/,https://media.366.ru/sys_master/product/hc9/hf4/8818702385182.jpg
ReNu Bausch & Lomb MultiPlus раствор для контактных линз,"ВАЛЕАНТ, Италия",None,None,208 ₽,https://366.ru/p/rastvor-d-kont-linz-renu-multiplus-60ml-35741/,https://media.366.ru/sys_master/product/h6f/h82/8819028328478.jpg
Renu раствор для контактных линз мультисистемный MPS 355 - 360 мл,"ВАЛЕАНТ, Италия",None,None,590 ₽,https://366.ru/p/rastvor-d-kont-linz-renu-mps-360ml-35743/,https://media.366.ru/sys_master/product/h09/he6/8825880674334.jpg
Renu раствор для контактных линз мультисистемный MPS 120 мл,"ВАЛЕАНТ, Италия",None,None,348 ₽,https://366.ru/p/rastvor-d-kont-linz-renu-mps-120ml-35745/,https://media.366.ru/sys_master/product/hee/heb/8817659707422.jpg
ReNu раствор для контактных линз мультисистемный MPS 240 мл,"ВАЛЕАНТ, Италия",None,None,547 ₽,https://366.ru/p/rastvor-d-kont-linz-renu-mps-240ml-35744/,https://media.366.ru/sys_master/product/hb7/h4d/8825881034782.jpg
Азарга капли глазные 10 мг + 5 мг флакон-капельница 5 мл,"Alcon Laboratories, БельгияБринзоламид + Тимолол",Бринзоламид + Тимолол,None,1 247 ₽,https://366.ru/p/azarga-gl-kapli-flkap-5ml-36158/,https://media.366.ru/sys_master/product/h39/h13/8816365207582.jpg
Дорзопт Плюс капли глазные 20 мг + 5 мг/1 мл флакон-капельница 5 мл,"К.О. Ромфарм Компани С.Р.Л., РумынияДорзоламид",Дорзоламид,None,1 073 ₽,https://366.ru/p/dorzopt-kap-gl-20mg-ml-5mg-ml-5ml-flk-37360/,https://media.366.ru/sys_master/product/h4e/hbd/8825946177566.jpg
Косопт капли глазные 20 мг/мл + 5 мг/мл флакон 1 шт,"САНТЭН, НидерландыДорзоламид + Тимолол",Дорзоламид + Тимолол,None,1 208 ₽,https://366.ru/p/kosopt-gl-kapli-20mg-ml-5mg-ml-fl-5ml-38076/,https://media.366.ru/sys_master/product/h40/h46/8821136195614.jpg
Тобразон капли глазные флакон-капельница 5 мл,"Cadila Pharmaceuticals, ИндияДексаметазон + Тобрамицин",Дексаметазон + Тобрамицин,None,389 ₽,https://366.ru/p/tobrazon-gl-kapli-flkap-5ml-38257/,https://media.366.ru/sys_master/product/hbd/h7b/8818660573214.jpg
"Гидрокортизон мазь глазная 0,5% 5 г","ТАТХИМФАРМПРЕПАРАТЫ, РоссияГидрокортизон",Гидрокортизон,None,44 ₽,https://366.ru/p/gidrokortizon-gl-maz-0-5-5g-38480/,https://media.366.ru/sys_master/product/h27/h4c/8846658633758.jpg
"Ксалатамакс 0,05 мг капли для глаз 2,5 мл","Abbott Laboratories EPD, ХорватияЛатанопрост",Латанопрост,None,697 ₽,https://366.ru/p/ksalatamaks-kapli-glaznye-0-005-2-5ml-38547/,https://media.366.ru/sys_master/product/had/hf3/8818298159134.jpg
ДексаТобропт капли глазные 5 мл,"К.О. Ромфарм Компани С.Р.Л., РумынияДексаметазон + Тобрамицин",Дексаметазон + Тобрамицин,None,442 ₽,https://366.ru/p/deksatobropt-kapli-glaznye-5ml-38595/,https://media.366.ru/sys_master/product/h8e/h10/8817710465054.jpg
Слезин капли глазные флакон 15 мл,"К.О. Ромфарм Компани С.Р.Л., РумынияГипромеллоза + Декстран",Гипромеллоза + Декстран,None,405 ₽,https://366.ru/p/slezin-gl-kapli-3mg-ml-1mg-ml-flkap15ml-38857/,https://media.366.ru/sys_master/product/h01/h5f/8818130714654.jpg
"Альфаган Р капли глазные 0,15% флакон-капельница 5 мл","АЛЛЕРГАН, Соединенные Штаты АмерикиБримонидин",Бримонидин,None,879 ₽,https://366.ru/p/alfagan-r-gl-kapli-0-15-5ml-flkap-1-39036/,https://media.366.ru/sys_master/product/h31/h6d/8816473997342.jpg
"Ганфорт капли глазные 0,3 мг/мл + 5 мг/мл 3 мл","АЛЛЕРГАН, ИрландияБиматопрост + Тимолол",Биматопрост + Тимолол,None,1 080 ₽,https://366.ru/p/ganfort-gl-kapli-0-3mg-ml-5mg-ml-3ml-1-39037/,https://media.366.ru/sys_master/product/hd8/h34/8816474488862.jpg
